hits_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI,orf,label
0.019662921348314606,0.06818181818181818,3.0,0.01798120147118921,0.022292993630573247,1.3294409058740266,0.4074074074074073,0.3694267515923567,YAL069W,non_ess
0.0,0.11363636363636365,1.0,0.013894564773191665,0.0,0.0,0.0,1.0,YAL068W-A,non_ess
0.008426966292134831,0.045454545454545456,0.4,0.017572537801389457,0.00974025974025974,1.0203081232492996,0.7137254901960783,0.8798701298701299,YAL066W,non_ess
0.2303370786516854,0.3181818181818182,1.0769230769230769,0.09011033919084593,0.059723233794610336,1.7619515900028624,1.0035144973013679,0.06627822286962855,YAL062W,non_ess
0.21067415730337077,0.045454545454545456,2.0,0.08193706579485084,0.05985634477254589,1.4784988468620193,1.1872539370078738,0.07182761372705508,YAL061W,non_ess
0.10112359550561797,0.022727272727272728,1.0,0.07478545157335513,0.0313588850174216,0.6233050669577264,0.9487951807228916,0.1167247386759582,YAL060W,non_ess
0.02247191011235955,0.4090909090909091,2.0,0.020433183489987742,0.022857142857142857,0.4039183673469388,0.6828571428571428,1.0,YAL056C-A,non_ess
0.019662921348314606,0.09090909090909091,2.0,0.0335104209235799,0.012915129151291513,0.18525461254612546,0.5845,0.3856088560885609,YAL055W,non_ess
0.02247191011235955,0.045454545454545456,0.25,0.15713118103800575,0.0033941450997030122,0.07830412137053533,0.3165829145728644,0.34747560458209586,YAL043C,ess
0.028089887640449437,0.022727272727272728,0.2,0.022272170004086638,0.026525198938992044,0.6563711487451539,0.9391025641025642,0.4058355437665783,YAL042C-A,non_ess
0.016853932584269662,0.0,1.0,0.17123007764609727,0.00234009360374415,0.06610196446692819,0.3998234774933804,0.7152886115444618,YAL041W,ess
0.13202247191011235,0.1590909090909091,0.875,0.05169595422966899,0.0580964153275649,1.8036296213057648,1.134943181818182,0.09888751545117427,YAL039C,non_ess
0.02247191011235955,0.0,0.0,0.09889660809154067,0.005326231691078561,0.16014717896267136,0.4102564102564103,0.3475366178428761,YAL038W,ess
0.0028089887640449437,0.022727272727272728,0.3333333333333333,0.002860645688598284,0.010869565217391304,0.3429061784897025,0.7026315789473685,0.9239130434782608,YAL037C-A,non_ess
0.011235955056179775,0.022727272727272728,0.16666666666666666,0.055782590927666534,0.004602991944764097,0.16191701076287826,0.5470588235294118,0.8711162255466053,YAL034W-A,ess
0.0,0.045454545454545456,0.6666666666666666,0.03208009807928076,0.0,0.0,0.0,1.0,YAL033W,ess
0.05337078651685393,0.022727272727272728,0.3333333333333333,0.0741724560686555,0.016681299385425813,0.6654431598210225,1.144578313253012,1.0,YAL032C,ess
0.008426966292134831,0.045454545454545456,0.5,0.017572537801389457,0.00974025974025974,0.3645104895104895,1.1730769230769231,0.448051948051948,YAL031W-A,non_ess
0.033707865168539325,0.06818181818181818,0.75,0.035349407437678795,0.0210896309314587,0.8916959578207382,0.908653846153846,0.7381370826010545,YAL019W-A,non_ess
0.016853932584269662,0.0,0.0,0.009194932570494484,0.032432432432432434,1.5976216216216217,1.268571428571429,0.7243243243243244,YAL016C-B,non_ess
0.008426966292134831,0.06818181818181818,0.6,0.06375153248876175,0.003042596348884381,0.08851738914337143,0.3708609271523178,0.8448275862068966,YAL003W,ess
