hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI,HFI_ratio,orf,label
0.040229885057471264,0.041644376774618325,0.0975609756097561,1.5,0.017981201471189208,0.044585987261146494,6.091256514186449,0.4804727646454266,0.25796178343949044,0.8395061728395062,YAL069W,non_ess
0.040229885057471264,0.022015554915435574,0.17073170731707318,1.2857142857142858,0.013894564773191663,0.05511811023622047,7.6734430923407295,0.3928571428571429,0.5905511811023622,0.96,YAL068W-A,non_ess
0.011494252873563218,0.002469034196123616,0.024390243902439025,1.0,0.021250510829587253,0.011049723756906077,1.6526121934670932,0.6739864864864865,0.7513812154696132,0.5955882352941178,YAL068C,non_ess
0.005747126436781609,0.0016871733673511375,0.07317073170731707,1.6666666666666667,0.012055578259092769,0.00881057268722467,1.361156194450885,0.7702702702702704,1.0,1.0,YAL067W-A,non_ess
0.0,0.0,0.0,0.0,0.11789946873722927,0.0,0.0,0.0,1.0,0.2150477259966311,YAL067C,non_ess
0.0,0.0,0.04878048780487805,1.0,0.017572537801389457,0.0,0.0,0.0,1.0,0.6915584415584416,YAL066W,non_ess
0.008620689655172414,0.0020986790667050733,0.0,0.0,0.022885165508786276,0.007772020725388602,2.2591598815692078,0.8888888888888891,0.5,0.932642487046632,YAL065C,non_ess
0.0,0.0,0.0,0.0,0.022476501838986515,0.0,0.0,0.0,1.0,1.0,YAL064W-B,non_ess
0.0,0.0,0.0,0.0,0.022476501838986515,0.0,0.0,0.0,1.0,0.55,YAL064C-A,non_ess
0.0,0.0,0.024390243902439025,3.0,0.015937883122190438,0.0,0.0,0.0,1.0,0.8661971830985915,YAL064W,non_ess
0.002873563218390805,0.001646022797415744,0.0,0.0,0.016346546791990192,0.003448275862068965,0.28841784989858016,0.0,1.0,1.0,YAL063C-A,non_ess
0.3189655172413793,0.1858771243981729,0.6585365853658537,0.3703703703703704,0.09011033919084592,0.0808448652585579,2.0638578060282358,1.0405405405405406,0.07574654042243263,0.75,YAL062W,non_ess
0.2672413793103448,0.17007530554298175,0.024390243902439025,2.0,0.08193706579485084,0.0742218675179569,1.5679057131571097,0.8608695652173917,0.0965682362330407,0.9504132231404958,YAL061W,non_ess
0.14655172413793102,0.11386362701123408,0.07317073170731707,0.3333333333333333,0.07478545157335513,0.04442508710801394,0.7238546909278617,1.1029411764705883,0.14285714285714285,0.8109756097560976,YAL060W,non_ess
0.008620689655172414,0.001851775647092712,0.0,0.0,0.0253371475275848,0.007109004739336493,0.11583289450588027,2.8125,0.7725118483412322,0.98159509202454,YAL059C-A,non_ess
0.020114942528735632,0.006378338339986008,0.14634146341463414,1.0,0.040049039640375976,0.0109717868338558,0.1787723983126282,1.40625,0.8495297805642633,0.9723247232472324,YAL059W,non_ess
0.05459770114942529,0.007942059997530965,0.04878048780487805,2.5,0.09930527176134042,0.012599469496021221,0.1970591235882233,2.9844182825484764,0.11206896551724138,0.863905325443787,YAL058W,non_ess
0.011494252873563218,0.002839389325542159,0.3902439024390244,0.875,0.020433183489987745,0.011428571428571429,0.16870098874872144,2.167241379310345,1.0,1.0,YAL056C-A,non_ess
