hits_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI,orf,label
0.06179775280898876,0.5384615384615384,2.625,0.01798120147118921,0.07006369426751592,2.2027556432055007,0.4738881140554782,0.1942675159235669,YAL069W,non_ess
0.07584269662921347,0.3076923076923077,0.9230769230769232,0.013894564773191665,0.1062992125984252,3.3086710197810643,1.731707317073171,0.5039370078740157,YAL068W-A,non_ess
0.02247191011235955,0.1282051282051282,5.0,0.017572537801389457,0.025974025974025976,1.502836513666839,2.8736462093862816,0.3961038961038961,YAL066W,non_ess
0.28651685393258425,0.8461538461538461,1.9411764705882355,0.09011033919084593,0.07428987618353969,1.5956539411433368,0.8090651558073653,0.04661325564457393,YAL062W,non_ess
0.19101123595505617,0.07692307692307693,1.5,0.08193706579485084,0.054269752593774936,0.9645564526157054,0.6788075003372456,0.10694333599361533,YAL061W,non_ess
0.10112359550561797,0.10256410256410256,4.0,0.07478545157335513,0.0313588850174216,0.4469487737148276,0.4714856854004872,0.13937282229965156,YAL060W,non_ess
0.03089887640449438,0.7692307692307692,3.75,0.020433183489987742,0.03142857142857143,0.4171367259350092,0.7606103958035288,0.8857142857142857,YAL056C-A,non_ess
0.047752808988764044,0.10256410256410256,2.0,0.0335104209235799,0.03136531365313653,0.35820386866289045,0.6598328025477707,0.3284132841328413,YAL055W,non_ess
0.06179775280898876,0.0,0.0,0.15713118103800575,0.009333899024183284,0.12208527185192435,0.4031724031724032,0.3949936359779381,YAL043C,ess
0.03089887640449438,0.02564102564102564,0.3333333333333333,0.022272170004086638,0.02917771883289125,0.4171603300913646,0.639484126984127,0.2864721485411141,YAL042C-A,non_ess
0.047752808988764044,0.0,1.0,0.17123007764609727,0.006630265210608425,0.10570277605624773,0.6372353673723536,0.7145085803432137,YAL041W,ess
0.19662921348314605,0.23076923076923075,0.6428571428571429,0.05169595422966899,0.0865265760197775,1.4592012696668648,0.9240265906932574,0.07169344870210136,YAL039C,non_ess
0.03651685393258427,0.0,0.0,0.09889660809154067,0.008655126498002663,0.1471844462392584,0.2557377049180328,0.3475366178428761,YAL038W,ess
0.0028089887640449437,0.07692307692307693,1.5,0.002860645688598284,0.010869565217391304,0.18509140316205533,0.19744318181818185,0.9239130434782608,YAL037C-A,non_ess
0.028089887640449437,0.05128205128205128,0.3333333333333333,0.055782590927666534,0.011507479861910242,0.20852948355825227,0.7537878787878788,0.4867663981588032,YAL034W-A,ess
0.0,0.0,0.0,0.03208009807928076,0.0,0.0,0.0,1.0,YAL033W,ess
0.06179775280898876,0.05128205128205128,0.4,0.0741724560686555,0.019315188762071996,0.4996296093064092,0.5892857142857143,0.2537313432835821,YAL032C,ess
0.016853932584269662,0.10256410256410256,4.0,0.017572537801389457,0.01948051948051948,0.4699474079639369,0.7140495867768595,0.3636363636363637,YAL031W-A,non_ess
0.0449438202247191,0.05128205128205128,0.5,0.035349407437678795,0.0281195079086116,0.7246798895305046,0.5790476190476189,0.7346221441124781,YAL019W-A,non_ess
0.019662921348314606,0.07692307692307693,0.75,0.009194932570494484,0.03783783783783784,1.0354954954954956,0.6922222222222223,0.5513513513513514,YAL016C-B,non_ess
0.0,0.02564102564102564,0.16666666666666666,0.06375153248876175,0.0,0.0,0.0,1.0,YAL003W,ess
0.1797752808988764,0.23076923076923075,1.0,0.1068655496526359,0.03953057442865967,1.7577431522680746,0.9021904142268488,0.09450277949351453,YAR002W,non_ess
0.1601123595505618,0.07692307692307693,0.75,0.08377605230894974,0.04453125,2.924655330882353,0.8066037735849056,0.20390625,YAR003W,non_ess
0.0,0.0,0.0,0.12362076011442583,0.0,0.0,0.0,1.0,YAR007C,ess
0.019662921348314606,0.05128205128205128,2.0,0.05292194523906825,0.008464328899637243,0.4894373710790241,0.2667519181585678,0.37122128174123337,YAR008W,ess
0.07303370786516854,0.0,0.0,0.19574989783408256,0.008891928864569083,0.535573689209613,1.0722950024260072,0.21819425444596444,YAR019C,ess
0.0702247191011236,0.20512820512820512,8.0,0.03330608908868002,0.046382189239332086,2.398090454020373,5.0511006289308185,0.18181818181818185,YAR023C,non_ess
0.0,0.0,0.0,0.01982018798528811,0.0,0.0,0.0,1.0,YAR030C,non_ess
0.3707865168539326,0.2564102564102564,0.7692307692307693,0.13710666121781775,0.06398448860882211,4.9099262792585705,1.7173683097101755,0.054774600096946194,YAR035W,non_ess
0.014044943820224719,0.358974358974359,1.2727272727272727,0.0020433183489987745,0.0625,4.732464028776978,3.075539568345324,1.0,YAR035C-A,non_ess
0.06179775280898876,0.0,1.0,0.019411524315488354,0.06567164179104477,3.2679769469484263,0.9559955995599559,0.4298507462686567,YBL109W,non_ess
0.08426966292134831,0.10256410256410256,8.0,0.01736820596648958,0.09836065573770493,4.551866648298663,2.3193277310924367,0.2557377049180328,YBL108W,non_ess
0.056179775280898875,0.0,1.0,0.23191663261136086,0.0057887120115774245,0.22377506719040727,0.44081632653061226,0.2859623733719248,YBL105C,ess
0.042134831460674156,0.20512820512820512,1.0,0.004699632202697181,0.12605042016806722,5.987099064978104,1.700201207243461,0.2689075630252101,YBL100W-C,non_ess
0.0702247191011236,0.0,0.0,0.15079689415610953,0.011042402826855124,0.8693653901251075,0.9788634788634788,0.4425795053003533,YBL097W,ess
0.03651685393258427,0.02564102564102564,0.5,0.017572537801389457,0.042207792207792215,2.5957792207792205,1.0192307692307694,0.2922077922077922,YBL096C,non_ess
0.008426966292134831,0.0,1.0,0.04597466285247242,0.00413793103448276,0.1576832942751925,3.029126213592233,0.4289655172413793,YBL092W,ess
0.05056179775280899,0.20512820512820512,1.6,0.03848249557281025,0.02926829268292683,1.2215447154471546,1.4821428571428572,0.22764227642276424,YBL091C-A,non_ess
0.02247191011235955,0.0,0.0,0.15161422149570905,0.0035149384885764497,0.11435811501205705,0.5540051679586562,0.6089630931458699,YBL084C,ess
0.008426966292134831,0.0,0.0,0.21577441765427055,0.0009322560596643877,0.026980226358313437,0.08010835913312693,0.6246115599751398,YBL076C,ess
0.06179775280898876,0.02564102564102564,0.25,0.06926849203105845,0.020618556701030927,0.5100734451856344,1.11437908496732,0.20805998125585756,YBL074C,ess
0.016853932584269662,0.0,0.0,0.06429641738182809,0.006036217303822936,0.1317188847369934,0.5859374999999999,0.613682092555332,YBL050W,ess
0.15730337078651685,0.1794871794871795,1.75,0.021659174499387007,0.15217391304347827,2.735054347826087,1.0701754385964912,1.0,YBL044W,non_ess
0.011235955056179775,0.0,0.0,0.04597466285247242,0.0055172413793103435,0.09668629100084104,0.2926829268292683,0.4979310344827586,YBL041W,ess
0.019662921348314606,0.0,0.0,0.048086091813104484,0.009259259259259259,0.16372447213568708,0.4678561314075333,0.4708994708994709,YBL040C,ess
0.0028089887640449437,0.0,0.0,0.04413567633837352,0.0014326647564469914,0.02614198316204047,0.044884169884169885,1.0,YBL038W,non_ess
0.033707865168539325,0.0,1.0,0.14078463424601553,0.005668398677373642,0.16044382355601566,0.4847363552266419,0.5351913084553613,YBL035C,ess
0.05898876404494382,0.0,0.0,0.30588475684511646,0.004624532041400573,0.09040009894628244,0.4277217015140592,0.4600308302136094,YBL034C,ess
0.0449438202247191,0.15384615384615385,6.0,0.015937883122190438,0.056338028169014086,1.3644494705459032,1.8185610010427529,0.3133802816901409,YBL029C-A,non_ess
0.07865168539325842,0.07692307692307693,1.0,0.07355946056395588,0.024778761061946902,0.6112695092518101,1.3236363636363635,0.4831858407079646,YBL029W,non_ess
