hits_count,reads_count,hits_count_pro,orf_len,insertion_index,NI,NI_ratio,HFI_normalized,HFI_ratio,orf,label
0.1961563927812177,0.14342795461785984,3,0.4011761459174296,0.010668163952835484,0.6468946331071229,2.1677074041034787,323,0.00047978055254726973,YAL067C,non_ess
-0.7296658747311922,-0.43083878766338063,1,-0.8667109215579977,0.007772020725388602,0.5500563189907637,2.4109014675052407,171,0.0025906735751295338,YAL065C,non_ess
-0.7296658747311922,-0.4250381134989237,2,-0.8721641992675694,0.007894736842105262,0.5519986675549634,0.9937106918238992,204,0.002180082559339525,YAL064C-A,non_ess
1.989937036086512,1.866228181461581,0,-0.07871229252488267,0.039904229848363934,0.8941397788165546,1.5387387387387386,112,0.0009548512142287084,YAL061W,non_ess
-0.2667547409749872,-0.2597188998118999,11,-0.8994305878154281,0.03142857142857143,0.5569791240278347,1.0654681139755766,133,0.00736842105263158,YAL056C-A,non_ess
1.989937036086512,0.8598112139282961,3,0.7283728084917334,0.023353573096683792,0.34423534517316584,1.291049723756906,150,0.0006943795734080647,YAL054C,non_ess
1.4691620106107812,0.6828906519123584,9,1.6390701859902124,0.013044861597200128,0.20255955140017864,1.4384029827559417,321,0.00035186732520371136,YAL051W,non_ess
-0.6139380912921409,-0.3670313718543539,10,-0.8939773101058563,0.01404494382022472,0.2575299782834482,1.4424242424242424,154,0.003465635488107398,YAL046C,non_ess
-0.3824825244140385,-0.3409283381142976,8,-0.7521920896569914,0.017578125,0.3348418445121951,2.7839506172839505,108,0.009259259259259259,YAL044C,non_ess
-0.2667547409749872,-0.33802800103206904,0,0.9246908060363156,0.004666949512091642,0.07071275646868888,3.8718510405257383,931,0.000140359383822305,YAL043C,ess
0.6012036348178971,0.053517505068776734,3,-0.08416557023445441,0.02085004009623096,0.3616497182815304,1.2120478858889454,160,0.001814354450681636,YAL042W,non_ess
-0.2667547409749872,-0.10600103445379007,0,0.36572984080521337,0.0063145809414466144,0.1225843487278249,2.1818181818181817,545,0.0003549647668502933,YAL040C,non_ess
4.1887649214284846,3.728244588252271,9,-0.4822548430331907,0.10877626699629173,2.161285537700865,0.8211678832116789,51,0.0013330424876996534,YAL039C,non_ess
-0.5560741995726153,-0.2104131694140156,2,-0.8967039489606422,0.0169971671388102,0.40283286118980177,2.5485436893203874,143,0.0017631094118346247,YAL034C-B,ess
-0.6718019830116665,-0.3757323831010394,0,-0.4277220659374734,0.004602991944764097,0.112350578896691,1.7772020725388602,423,0.0012051568744270065,YAL034W-A,ess
0.1961563927812177,-0.1872104727561877,10,-0.08961884794402614,0.015310233682514104,0.5425832348046119,1.1177179590196864,109,0.0014563573324264984,YAL034C,non_ess
-0.9032575498897691,-0.456941821403437,2,-0.7440121730926338,0.0,0.0,0.0,443,0.0007495569814950412,YAL033W,ess
-0.15102695753593598,-0.14370541652276042,1,0.8565248346666691,0.0056967572304995615,0.20034740187744848,2.677419354838709,447,0.00036664725592958807,YAL031C,non_ess
-0.4403464161335641,-0.25101788856521445,0,2.4788749532642593,0.0019670518809933608,0.06952678438622215,3.4573170731707314,1010,0.00018355904929071712,YAL026C,non_ess
-0.15102695753593598,-0.25101788856521445,1,1.0664760264851807,0.005173099880620772,0.14748507759649826,3.1510658016682105,1208,0.0001274827848828476,YAL021C,non_ess
0.3697480679397946,-0.19011080983841624,2,1.868107849792225,0.006480117820324006,0.1704901794674626,1.6736465781409595,1002,0.00012052478254095638,YAL019W,non_ess
-0.32461863269451285,-0.20171215816733012,0,-0.32956306716518224,0.010235414534288641,0.2664050949619015,1.1302325581395347,252,0.001250995109746389,YAL018C,non_ess
3.2629426539160757,0.9584226747240648,0,2.481601592119045,0.01769041769041769,0.5230355569978211,0.7661564625850341,341,0.0002759624460504226,YAL017W,non_ess
