hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI,HFI_ratio,orf,label
0.0028901734104046237,0.00017287578874578615,0.0,1.3333333333333333,0.021250510829587253,0.0027624309392265192,0.13304928676218122,0.1672316384180791,0.43922651933701656,0.002849299836686473,YAL068C,non_ess
0.026011560693641616,0.004840522084882012,0.08108108108108109,1.75,0.017572537801389457,0.02922077922077922,1.9037456445993035,1.6463414634146338,0.23376623376623376,0.010281385281385282,YAL066W,non_ess
0.008670520231213872,0.0007779410493560378,0.027027027027027032,2.0,0.022885165508786276,0.007772020725388602,0.5500563189907637,0.41478260869565226,0.4430051813471503,0.0025906735751295338,YAL065C,non_ess
0.008670520231213872,0.0009508168381018238,0.054054054054054064,0.0,0.022476501838986515,0.007894736842105262,0.5519986675549634,1.0063291139240509,0.5368421052631579,0.002180082559339525,YAL064C-A,non_ess
0.24277456647398846,0.11392514478347307,0.5405405405405406,1.2142857142857142,0.09011033919084592,0.06117989803350327,1.6050726189966156,0.9078067971749538,0.05535324107793154,0.0006229156284739525,YAL062W,non_ess
0.1445086705202312,0.06923675339268735,0.0,1.9615384615384608,0.08193706579485084,0.039904229848363934,0.8941397788165546,0.6498829039812647,0.0893854748603352,0.0009548512142287084,YAL061W,non_ess
0.031791907514450865,0.005877776817356729,0.2972972972972973,1.0833333333333333,0.020433183489987745,0.03142857142857143,0.5569791240278347,0.938554600445718,0.38,0.00736842105263158,YAL056C-A,non_ess
0.18208092485549127,0.05047973031376955,0.21621621621621626,1.15,0.1765427053534941,0.02384557153671461,0.4070678928013115,0.9543195266272188,0.04920514761544285,0.0010918301985675188,YAL056W,non_ess
0.1445086705202312,0.039242804045293456,0.08108108108108109,1.8076923076923082,0.14241928892521455,0.023353573096683792,0.34423534517316584,0.7745635056487504,0.07006071929005138,0.0006943795734080647,YAL054C,non_ess
0.1184971098265896,0.03397009248854698,0.2432432432432433,2.25,0.21066612178177366,0.013044861597200128,0.20255955140017864,0.6952154660330491,0.10213172128539612,0.00035186732520371136,YAL051W,non_ess
0.023121387283236997,0.006223528394848302,0.08108108108108109,1.625,0.046996322026971814,0.010810810810810813,0.17578256222324018,0.5629173086800204,0.2445945945945946,0.0012692250261311035,YAL049C,non_ess
0.10404624277456646,0.02048578096637566,0.13513513513513514,1.0,0.1319983653453208,0.018108651911468814,0.27212186160440904,0.7311212814645308,0.2751509054325956,0.0002078283227702596,YAL048C,non_ess
0.02023121387283237,0.0035439536692886157,0.08108108108108109,0.8571428571428571,0.12382509194932573,0.003747323340471092,0.05731531049250535,0.2695,0.5058886509635975,0.00031270181163114784,YAL047C,non_ess
0.01445086705202312,0.0026795747255596854,0.2702702702702703,0.5454545454545454,0.020841847159787496,0.01404494382022472,0.2575299782834482,0.6932773109243697,0.43258426966292135,0.003465635488107398,YAL046C,non_ess
