hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI,HFI_ratio,orf,label
0.05491329479768786,0.03958855562278503,0.16216216216216214,0.6666666666666666,0.017981201471189208,0.06050955414012739,2.8065974679562795,0.8731138545953362,53,1.127659574468085,YAL069W,non_ess
0.031791907514450865,0.04097156193275132,0.2702702702702703,1.1111111111111112,0.013894564773191663,0.043307086614173235,2.0219656231995398,0.7657520325203251,146,1.0,YAL068W-A,non_ess
0.0028901734104046237,0.00017287578874578615,0.0,0.0,0.021250510829587253,0.0027624309392265192,0.13304928676218122,0.1672316384180791,199,1.2134146341463414,YAL068C,non_ess
0.01445086705202312,0.04028005877776817,0.08108108108108109,0.75,0.012055578259092769,0.022026431718061675,1.095846088752831,4.1807909604519775,192,0.9365853658536586,YAL067W-A,non_ess
0.05491329479768786,0.017892644135188866,0.08108108108108109,1.0,0.11789946873722927,0.010668163952835484,0.6468946331071229,0.4613168724279836,452,1.6376811594202896,YAL067C,non_ess
0.026011560693641616,0.004840522084882012,0.08108108108108109,0.75,0.017572537801389457,0.02922077922077922,1.9037456445993035,1.6463414634146338,157,0.6885964912280701,YAL066W,non_ess
0.008670520231213872,0.0007779410493560378,0.027027027027027032,1.0,0.022885165508786276,0.007772020725388602,0.5500563189907637,0.41478260869565226,230,1.345029239766082,YAL065C,non_ess
0.005780346820809247,0.0002593136831186792,0.027027027027027032,1.0,0.022476501838986515,0.005263157894736842,0.3738656987295826,1.3706896551724137,312,1.1263537906137184,YAL064W-B,non_ess
0.008670520231213872,0.0009508168381018238,0.054054054054054064,1.0,0.022476501838986515,0.007894736842105262,0.5519986675549634,1.0063291139240509,169,1.0,YAL064C-A,non_ess
0.005780346820809247,0.0006915031549831446,0.10810810810810813,1.3333333333333333,0.015937883122190438,0.007042253521126761,0.390708592641118,1.2945736434108526,135,0.5487804878048781,YAL064W,non_ess
0.011560693641618495,0.0018151957818307548,0.0,0.3666666666666667,0.016346546791990192,0.013793103448275862,0.7631289413658929,2.5836575875486383,134,0.600896860986547,YAL063C-A,non_ess
0.03468208092485549,0.005359149451119371,0.0,0.0,0.2668573763792399,0.0030241935483870967,0.12419754637667915,0.6798866855524079,2361,1.08952468850946,YAL063C,non_ess
0.24277456647398846,0.11392514478347307,0.5405405405405406,1.5384615384615383,0.09011033919084592,0.06117989803350327,1.6050726189966156,0.9078067971749538,94,1.4461538461538461,YAL062W,non_ess
0.0953757225433526,0.021004408332613016,0.027027027027027032,0.5,0.07478545157335513,0.02874564459930314,0.5562830167472181,0.77134724857685,142,0.8658536585365854,YAL060W,non_ess
0.011560693641618495,0.002333823148068113,0.054054054054054064,2.0,0.0253371475275848,0.009478672985781993,0.18343039012661397,0.7947214076246334,322,0.8895027624309393,YAL059C-A,non_ess
0.031791907514450865,0.009075978909153772,0.13513513513513514,1.0,0.040049039640375976,0.017241379310344827,0.33365355445444433,2.185483870967741,497,0.9102564102564102,YAL059W,non_ess
0.09248554913294796,0.02809231567119025,0.027027027027027032,0.2,0.09930527176134042,0.02122015915119364,0.4019040005813742,0.6459985580389329,297,1.98,YAL058W,non_ess
0.031791907514450865,0.005877776817356729,0.2972972972972973,0.9166666666666666,0.020433183489987745,0.03142857142857143,0.5569791240278347,0.938554600445718,343,1.0,YAL056C-A,non_ess
0.18208092485549127,0.05047973031376955,0.21621621621621626,1.1428571428571428,0.1765427053534941,0.02384557153671461,0.4070678928013115,0.9543195266272188,226,0.6026666666666666,YAL056W,non_ess
0.1445086705202312,0.039242804045293456,0.08108108108108109,0.5,0.14241928892521455,0.023353573096683792,0.34423534517316584,0.7745635056487504,257,1.1524663677130045,YAL054C,non_ess
0.1213872832369942,0.03310571354481805,0.027027027027027032,0.5,0.15672251736820594,0.01786473840918758,0.3032203180527161,0.6339950372208438,440,2.2797927461139897,YAL053W,non_ess
0.1184971098265896,0.03397009248854698,0.2432432432432433,2.25,0.21066612178177366,0.013044861597200128,0.20255955140017864,0.6952154660330491,367,1.0338028169014086,YAL051W,non_ess
0.023121387283236997,0.006223528394848302,0.08108108108108109,3.0,0.046996322026971814,0.010810810810810813,0.17578256222324018,0.5629173086800204,446,2.623529411764705,YAL049C,non_ess
0.10404624277456646,0.02048578096637566,0.13513513513513514,1.0,0.1319983653453208,0.018108651911468814,0.27212186160440904,0.7311212814645308,207,0.9159292035398232,YAL048C,non_ess
0.02023121387283237,0.004667646296136226,0.054054054054054064,0.2857142857142857,0.0190028606456886,0.02127659574468085,0.31217300313916985,0.5393442622950819,217,0.9273504273504272,YAL047W-A,non_ess
0.02023121387283237,0.0035439536692886157,0.08108108108108109,3.0,0.12382509194932573,0.003747323340471092,0.05731531049250535,0.2695,799,1.447463768115942,YAL047C,non_ess
0.01445086705202312,0.005964214711729622,0.2972972972972973,0.7857142857142857,0.01920719248058848,0.015060240963855422,0.3152610441767068,0.4291666666666665,294,1.0,YAL044W-A,non_ess
0.026011560693641616,0.003457515774915723,0.21621621621621626,1.1428571428571428,0.031467102574581116,0.017578125,0.3348418445121951,0.35920177383592017,172,0.3359375,YAL044C,non_ess
0.031791907514450865,0.0035439536692886157,0.0,0.0,0.15713118103800575,0.004666949512091642,0.07071275646868888,0.2582743988684583,931,3.022727272727273,YAL043C,ess
0.02890173410404624,0.007260783127323019,0.054054054054054064,0.5,0.02227217000408664,0.026525198938992044,0.4447074884006256,0.7366574793284891,78,0.5611510791366906,YAL042C-A,non_ess
0.07514450867052022,0.01521306940962918,0.08108108108108109,0.375,0.0815284021250511,0.02085004009623096,0.3616497182815304,0.8250499106861406,370,1.022099447513812,YAL042W,non_ess
0.02890173410404624,0.004321894718644654,0.0,0.0,0.17123007764609727,0.0039001560062402493,0.07320970258165166,0.5430107526881721,2564,1.0,YAL041W,ess
0.031791907514450865,0.01045898521912006,0.0,0.0,0.11524315488353085,0.0063145809414466144,0.1225843487278249,0.4583333333333333,478,1.4183976261127598,YAL040C,non_ess
0.2543352601156069,0.1247298815800847,0.2432432432432433,1.0,0.05169595422966899,0.10877626699629173,2.161285537700865,1.2177777777777776,68,1.2363636363636363,YAL039C,non_ess
0.017341040462427744,0.0012965684155933962,0.0,0.0,0.09889660809154067,0.0039946737683089215,0.08260082901646089,0.1893687707641196,522,2.4857142857142858,YAL038W,ess
0.03757225433526011,0.005359149451119371,0.0,0.0,0.051287290559869234,0.0161892901618929,0.34550178211019017,0.7304259634888436,142,0.7845303867403315,YAL037W,non_ess
