hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI_normalized,orf,label
0.1961563927812177,0.14342795461785984,3,1.0588235294117647,0.4011761459174296,0.010668163952835484,0.6468946331071229,2.1677074041034787,323,YAL067C,non_ess
-0.3824825244140385,-0.2945229447986418,3,0.5714285714285714,-0.9376035317824302,0.02922077922077922,1.9037456445993035,0.6074074074074075,72,YAL066W,non_ess
3.9573093545503832,3.3657024529737094,20,0.8235294117647058,0.03035326166655193,0.06117989803350327,1.6050726189966156,1.1015559732664997,76,YAL062W,non_ess
1.989937036086512,1.866228181461581,0,0.5098039215686274,-0.07871229252488267,0.039904229848363934,0.8941397788165546,1.5387387387387386,112,YAL061W,non_ess
1.0062508768545764,0.24784008957808534,1,0.78125,-0.17414465244238794,0.02874564459930314,0.5562830167472181,1.2964329643296435,84,YAL060W,non_ess
-0.2667547409749872,-0.15240642776944588,5,1.4166666666666667,-0.6376732577559849,0.017241379310344827,0.33365355445444433,0.4575645756457565,169,YAL059W,non_ess
2.742167628440345,1.2368550346179994,8,0.8695652173913043,1.1837214972409729,0.02384557153671461,0.4070678928013115,1.0478670634920637,130,YAL056W,non_ess
-0.035299174096884746,0.04191615673986278,3,0.3333333333333333,-0.7249257011091327,0.027675276752767528,0.40507568340989536,0.7424242424242423,178,YAL055W,non_ess
-0.4982103078530897,-0.33802800103206904,3,1.1666666666666667,0.4802486727062197,0.003747323340471092,0.05731531049250535,3.710575139146568,945,YAL047C,non_ess
-0.6139380912921409,-0.3670313718543539,10,1.8333333333333333,-0.8939773101058563,0.01404494382022472,0.2575299782834482,1.4424242424242424,154,YAL046C,non_ess
-0.5560741995726153,-0.4134367651700097,0,37.0,0.14759873242234414,0.0039946737683089215,0.08260082901646089,5.280701754385964,399,YAL038W,ess
-0.15102695753593598,-0.2771209223052708,0,0.6666666666666666,-0.4877081207427624,0.0161892901618929,0.34550178211019017,1.3690641488475428,219,YAL037W,non_ess
-0.4982103078530897,-0.4221377764166952,0,1.0,1.5163714375248485,0.002327127659574468,0.04936549499159172,3.9161490683229814,1668,YAL035W,non_ess
-0.5560741995726153,-0.2104131694140156,2,0.0,-0.8967039489606422,0.0169971671388102,0.40283286118980177,2.5485436893203874,143,YAL034C-B,ess
