hits_count,reads_count,hits_count_pro,orf_len,insertion_index,NI,HFI_normalized,orf,label
0.1165513378415047,-0.08464347583376022,3,0.4011761459174296,0.011229646266142616,0.97910554870776,0.32116788321167883,YAL067C,non_ess
-0.9805034652940058,-0.1346018927260618,1,-0.8721641992675694,0.007894736842105262,0.8606821329639891,0.2868421052631579,YAL064C-A,non_ess
3.4077157472480364,0.246630082939417,13,0.03035326166655193,0.0517115804806992,1.6973039099768887,0.05899490167516387,YAL062W,non_ess
2.052530402198288,1.4908057554600882,2,-0.07871229252488267,0.039904229848363934,1.098066395037874,0.1149241819632881,YAL061W,non_ess
0.8264103281056585,0.052284804831618466,3,-0.17414465244238794,0.02700348432055749,0.6208919617817382,0.11933797909407665,YAL060W,non_ess
-0.33517711050841137,-0.07605907180437882,13,-0.8994305878154281,0.03714285714285714,0.8032467532467533,0.9057142857142856,YAL056C-A,non_ess
2.181595673155407,0.247896634353588,5,1.1837214972409729,0.01968205904617714,0.4221765081652121,0.09500378501135504,YAL056W,non_ess
-0.6578402879012086,-0.015123875989261688,4,-0.7249257011091327,0.014760147601476013,0.2815419643558137,0.5590405904059039,YAL055W,non_ess
2.375193579591085,0.036241820252118806,3,1.6390701859902124,0.017499204581609928,0.3345629175946548,0.07031498568246898,YAL051W,non_ess
-0.2061118395512925,-0.10490829846049664,3,-0.5449675366932656,0.020270270270270268,0.41082984392843547,0.1472972972972973,YAL049C,non_ess
1.0845408700198964,0.0261094089387506,2,0.5893142268976543,0.017605633802816902,0.3477112676056338,0.12977867203219315,YAL048C,non_ess
-0.07704656859417361,0.03764909960119773,2,0.4802486727062197,0.009100642398286935,0.18315042826552466,0.2955032119914347,YAL047C,non_ess
-0.8514381943368869,-0.1310836943533645,2,-0.9376035317824302,0.016233766233766232,0.4244957170489085,0.31493506493506496,YAL045C,non_ess
0.18108397332006412,-0.1105374158568123,12,-0.7521920896569914,0.041015625,0.915234375,0.201171875,YAL044C,non_ess
-0.27064447502985195,-0.07057068234297105,2,-0.8748908381223552,0.03713527851458887,0.6590871672916857,0.21750663129973474,YAL042C-A,non_ess
0.8264103281056585,-0.052979690479484566,1,1.1128288870165404,0.012090483619344774,0.2329620005992293,0.31357254290171604,YAL041W,ess
-0.14157920407273306,0.04032293036444767,2,0.36572984080521337,0.009184845005740528,0.18242375328233168,0.3415614236509759,YAL040C,non_ess
0.9554755990627776,0.005844586312014186,2,0.14759873242234414,0.02197070572569907,0.4918909080458669,0.11584553928095873,YAL038W,ess
-0.27064447502985195,-0.07915508637235244,0,-0.4877081207427624,0.017434620174346202,0.3881397994929088,0.4943960149439601,YAL037W,non_ess
0.6328124216699802,-0.04270655123120847,1,1.5163714375248485,0.009308510638297872,0.2023290005993407,0.28490691489361697,YAL035W,non_ess
-0.4642423814655303,-0.12559530489195672,2,-0.8967039489606422,0.031161473087818695,0.7180122757318225,0.28328611898017,YAL034C-B,ess
-0.3997097459869708,-0.08239182887523397,5,-0.4277220659374734,0.013808975834292293,0.33031070195627155,0.4833141542002302,YAL034W-A,ess
0.31014924427718304,-0.03904762492360329,5,-0.08961884794402614,0.018533440773569703,0.5019914815241165,0.1426269137792103,YAL034C,non_ess
0.052018702362945264,-0.01892353023177477,3,-0.18232456900674554,0.016681299385425813,0.8243549591812666,0.14486391571553994,YAL032C,ess
0.890942963584218,0.04426331254186864,0,2.7951650604194187,0.0072480181200453,0.30173230988633026,0.12072480181200453,YAL029C,non_ess
-0.2061118395512925,0.0653725027780524,0,0.22394462035634835,0.009457755359394705,0.3783102143757881,0.2364438839848676,YAL028W,non_ess
-0.14157920407273306,-0.10068646041325988,3,-0.5040679538714776,0.02038216560509554,0.8218242999639466,0.1910828025477707,YAL027W,non_ess
0.5037471507128614,-0.057060800591813426,1,2.697006061647128,0.006036684467146506,0.2602128725575257,0.1455769677269561,YAL024C,non_ess
1.5362693183698124,0.027516688287829518,2,0.8537981958118832,0.01842913558578324,0.7163324875517484,0.10618692408951294,YAL023C,non_ess
1.2781387764555747,-0.017516250882695848,5,1.0664760264851807,0.015121368881814562,0.6247974301746858,0.2530839633903701,YAL021C,non_ess
0.6973450571485397,0.07198671571872332,5,-0.3077499563268953,0.02897102897102897,1.1615571928071928,0.14285714285714285,YAL020C,non_ess
-0.2061118395512925,-0.09998282073872042,1,0.5156949778184359,0.007865757734661772,0.2346902715396365,0.2422653382275826,YAL016W,non_ess
-0.5287750169440897,-0.12179565064944366,4,-0.11143195878231306,0.008216926869350863,0.2273542652794333,0.3114215283483977,YAL013W,non_ess
0.31014924427718304,-0.027648662196064055,8,-0.14142498618495758,0.019425675675675675,0.4553042625959293,0.13682432432432431,YAL012W,non_ess
-0.33517711050841137,6.024919090257453,4,-0.6294933411916275,0.02009273570324575,0.4721231640662102,0.2581143740340031,YAL007C,non_ess
-0.5287750169440897,-0.11391488629460172,0,-0.6294933411916275,0.015455950540958269,0.3762277509099068,1.0,YAL004W,non_ess
-0.722372923379768,-0.08830240214136541,2,-0.3213831506008247,0.007099391480730223,0.17620128121382975,0.4614604462474645,YAL003W,ess
5.795423259954736,0.5217531956843454,7,2.0289795422245906,0.03023516237402016,0.8787525502768871,0.18309070548712209,YAL001C,ess
1.79439986028405,0.07466054648197326,9,0.2539376477589929,0.02841260037059913,1.5817093277176053,0.08709079678814083,YAR002W,non_ess
0.1165513378415047,0.2120110109520756,8,-0.6185867857724839,0.03034901365705615,2.193162545746675,0.20485584218512892,YAR002C-A,non_ess
0.1165513378415047,-0.027367206326248276,4,0.7174662530725899,0.009394081728511038,0.791451385627055,0.22217003287928605,YAR014C,non_ess
-0.14157920407273306,-0.038484713183971724,1,-0.7276523399639185,0.029684601113172542,1.3226541170792043,0.2541743970315399,YAR023C,non_ess
-0.27064447502985195,-0.08098454952615504,2,-0.4031823162444006,0.015625,0.676568675889328,0.3348214285714285,YAR031W,non_ess
7.021543334047365,0.5558093559320552,9,0.6574801982673009,0.06156083373727581,3.4222351483815374,0.10033931168201647,YAR035W,non_ess
-1.1741013717296842,-0.14009028218746958,0,-0.9266969763632869,0.0,0.0,1.0,YAR047C,non_ess
-0.27064447502985195,-0.11138178346625964,0,2.9751232248352864,0.0030349013657056147,1.2041156223398348,0.448515066117494,YAR050W,non_ess
-0.33517711050841137,-0.09097623290461536,7,-0.6812994794325589,0.022033898305084745,1.2509348243928011,0.20677966101694914,YBL107C,non_ess
0.890942963584218,-0.001051082498472511,0,1.5381845483631351,0.010554089709762531,0.5118330681383311,1.0,YBL106C,non_ess
0.6973450571485397,0.035678908512487235,1,1.9226406268879424,0.008393632416787264,0.3916063675832127,0.132561505065123,YBL105C,ess
2.375193579591085,0.08254131083681521,9,1.6145304362971395,0.017650834403080868,0.6245333499253359,0.1527599486521181,YBL104C,non_ess
-0.14157920407273306,-0.09998282073872042,1,0.10942578845534202,0.010958904109589041,0.5047146819060425,0.2979452054794521,YBL103C,non_ess
2.568791486026764,0.07029798049982862,5,1.829934905825223,0.01729794214136594,0.949863164840395,0.1025946913212049,YBL101C,non_ess
0.31014924427718304,-0.08140673333087871,0,0.27029748088770805,0.014050091631032376,0.8473468183097336,0.3304825901038485,YBL099W,non_ess
0.7618776926270991,-0.07732562321854985,1,0.8401650015379539,0.013250883392226149,1.033923838970217,0.2226148409893993,YBL097W,ess
-0.722372923379768,-0.11475925390404905,0,-0.9376035317824302,0.022727272727272728,1.3713550600343052,0.4220779220779221,YBL096C,non_ess
-0.14157920407273306,5.0885154113803415,3,-0.6158601469176981,0.024169184290030208,1.2469421875458304,0.1646525679758308,YBL093C,non_ess
-0.14157920407273306,-0.09407224747258897,3,-0.65857748897601,0.026016260162601626,0.9651711331928132,0.24227642276422764,YBL091C-A,non_ess
-0.2061118395512925,-0.10842649683319393,6,0.035806539376123665,0.010877447425670777,0.3733247388069723,0.2632342277012328,YBL089W,non_ess
4.956498998733463,0.2280539955315753,1,6.383421793317617,0.011359559966519193,0.4411971951282007,0.0875283988999163,YBL088C,non_ess
-0.9159708298154464,-0.1360091720751407,1,0.05489301135962472,0.002857142857142857,0.08859649122807017,0.4971428571428572,YBL086C,non_ess
0.6328124216699802,-0.027789390130971942,1,0.8510715569570974,0.012302284710017573,0.40338038224956063,0.2086994727592267,YBL084C,ess
-0.2061118395512925,-0.09336860779804952,2,-0.21231759640939007,0.0135623869801085,0.4601039783001808,0.2423146473779385,YBL081W,non_ess
0.18108397332006412,-0.07634052767419461,0,0.2593909254685646,0.012923076923076924,0.4136461538461538,1.0,YBL080C,non_ess
0.9554755990627776,0.04454476841168442,3,1.7072361573598591,0.010254816656308266,0.3268908584862324,0.30205096333126163,YBL076C,ess
0.7618776926270991,-0.04256582329630058,3,0.5538679217854381,0.015392508978963569,0.4887713620397048,0.2221652129297076,YBL075C,non_ess
0.18108397332006412,-0.08689512279228649,7,-0.2477639015216063,0.0196813495782568,0.6259992281823695,0.21087160262417995,YBL074C,ess
0.052018702362945264,-0.09702753410565468,2,-0.9348768929276444,0.06109324758842444,1.9431759842200549,0.5048231511254019,YBL073W,ess
-0.8514381943368869,-0.127846951850483,2,-0.3840958442608995,0.005452562704471102,0.17342814988590854,0.4972737186477644,YBL072C,non_ess
-0.9159708298154464,-0.13516480446569334,4,-0.9376035317824302,0.012987012987012988,0.3865345181134656,0.6103896103896104,YBL071C,non_ess
-0.6578402879012086,1.013597328187427,4,-0.9266969763632869,0.025,0.7100877192982457,0.334375,YBL070C,non_ess
0.6328124216699802,-0.04172145568685323,5,-0.045992626267452284,0.021722265321955,0.5929429389261924,0.1613653995345229,YBL069W,non_ess
-0.07704656859417361,-0.031870500243300806,2,0.8210785295544528,0.007579135086937138,0.20757222783872206,0.2443156486847972,YBL067C,non_ess
-0.6578402879012086,-0.09956063693399676,0,-0.9048838655249998,0.02325581395348837,0.7446756425948593,0.5552325581395349,YBL065W,non_ess
-0.9805034652940058,-0.1362906279449565,2,-0.8721641992675694,0.007894736842105262,0.2133458646616541,1.0,YBL062W,non_ess
0.7618776926270991,0.08113403148773628,7,0.6574801982673009,0.014541929229277753,0.3998466897383581,0.1512360639844886,YBL060W,non_ess
-0.8514381943368869,-0.1189810919512858,1,-0.6267667023368415,0.007692307692307694,0.22142403051493964,0.6061538461538462,YBL059W,non_ess
-0.14157920407273306,-0.08253255681014185,5,-0.6485798131751285,0.025559105431309903,0.8363123506893474,0.2987220447284345,YBL057C,non_ess
-0.27064447502985195,-0.1089894085728255,1,0.06034628906919645,0.009957325746799427,0.34920516083950986,0.1877667140825036,YBL056W,non_ess
0.3746818797557425,-0.07563688799965515,5,-0.07598565367009681,0.01910828025477707,0.6046592792950004,0.2746815286624204,YBL055C,non_ess
0.4392145152343019,-0.05368333015402403,3,0.21576470379199075,0.01585288522511097,0.4762844825179566,0.20164870006341154,YBL054W,non_ess
-1.1095687362511246,-0.1293949591344698,6,-0.8776174769771412,0.00267379679144385,0.0846829640947288,0.6016042780748663,YBL053W,non_ess
-0.012513933115614172,-0.09885699725945728,2,1.0501161933564656,0.007214428857715431,0.2284912682507873,0.3615230460921844,YBL052C,non_ess
-0.4642423814655303,-0.08731730659701016,1,-0.314112113654729,0.011066398390342052,0.3380784708249497,0.22334004024144868,YBL050W,ess
-0.6578402879012086,-0.1192625478211016,0,-0.839444533010139,0.019230769230769232,0.5162226042114311,0.29086538461538464,YBL049W,non_ess
