hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,HFI,HFI_ratio,orf,label
0.0028901734104046237,0.00017287578874578615,0.0,0.8888888888888888,0.021250510829587253,0.0027624309392265192,0.13304928676218122,0.43922651933701656,0.0024149553493867056,YAL068C,non_ess
0.026011560693641616,0.004840522084882012,0.08108108108108109,1.4,0.017572537801389457,0.02922077922077922,1.9037456445993035,0.23376623376623376,0.005411255411255412,YAL066W,non_ess
0.008670520231213872,0.0007779410493560378,0.027027027027027032,0.0,0.022885165508786276,0.007772020725388602,0.5500563189907637,0.4430051813471503,0.0025906735751295338,YAL065C,non_ess
0.008670520231213872,0.0009508168381018238,0.054054054054054064,2.0,0.022476501838986515,0.007894736842105262,0.5519986675549634,0.5368421052631579,0.003431372549019608,YAL064C-A,non_ess
0.1445086705202312,0.06923675339268735,0.0,1.821428571428572,0.08193706579485084,0.039904229848363934,0.8941397788165546,0.0893854748603352,0.001125869342150268,YAL061W,non_ess
0.09248554913294796,0.02809231567119025,0.027027027027027032,0.9333333333333332,0.09930527176134042,0.02122015915119364,0.4019040005813742,0.07161803713527852,0.0011666175459278908,YAL058W,non_ess
0.04335260115606936,0.01486731783213761,0.08108108108108109,1.5,0.0335104209235799,0.027675276752767528,0.40507568340989536,0.3284132841328413,0.005617977528089888,YAL055W,non_ess
0.1184971098265896,0.03397009248854698,0.2432432432432433,1.2,0.21066612178177366,0.013044861597200128,0.20255955140017864,0.10213172128539612,0.00030825560038973024,YAL051W,non_ess
0.023121387283236997,0.006223528394848302,0.08108108108108109,2.6,0.046996322026971814,0.010810810810810813,0.17578256222324018,0.2445945945945946,0.0011124384052560849,YAL049C,non_ess
0.10404624277456646,0.02048578096637566,0.13513513513513514,0.4,0.1319983653453208,0.018108651911468814,0.27212186160440904,0.2751509054325956,0.00017380333187424362,YAL048C,non_ess
0.02023121387283237,0.0035439536692886157,0.08108108108108109,0.6,0.12382509194932573,0.003747323340471092,0.05731531049250535,0.5058886509635975,0.0004107043721604749,YAL047C,non_ess
0.026011560693641616,0.003457515774915723,0.21621621621621626,1.1538461538461535,0.031467102574581116,0.017578125,0.3348418445121951,0.2109375,0.009259259259259259,YAL044C,non_ess
0.2543352601156069,0.1247298815800847,0.2432432432432433,0.9705882352941176,0.05169595422966899,0.10877626699629173,2.161285537700865,0.0630407911001236,0.0012603310792796724,YAL039C,non_ess
0.02023121387283237,0.0010372547324747168,0.0,1.0,0.20147118921127916,0.002327127659574468,0.04936549499159172,0.5545212765957447,0.0001590482932802694,YAL035W,non_ess
0.017341040462427744,0.007347221021695911,0.054054054054054064,0.0,0.02063751532488762,0.0169971671388102,0.40283286118980177,0.4050991501416431,0.0016046276669506132,YAL034C-B,ess
0.011560693641618495,0.002420261042441006,0.0,0.4545454545454545,0.05578259092766653,0.004602991944764097,0.112350578896691,0.4867663981588032,0.001757407090022226,YAL034W-A,ess
0.05491329479768786,0.008038724176679056,0.2702702702702703,1.2307692307692308,0.08111973845525132,0.015310233682514104,0.5425832348046119,0.08783239323126511,0.002055164154388663,YAL034C,non_ess
0.03757225433526011,0.009335292592272452,0.027027027027027032,0.5238095238095238,0.1520228851655088,0.0056967572304995615,0.20034740187744848,0.19588080631025412,0.0007352551923721684,YAL031C,non_ess
0.011560693641618495,0.0037168294580344026,0.13513513513513514,0.5,0.02833401443944967,0.008583690987124462,0.2737745651682855,0.2725321888412017,0.003396302929944916,YAL030W,non_ess
0.15028901734104044,0.04183594087648025,0.08108108108108109,3.0,0.2973028197793216,0.011778029445073612,0.4462417448178452,0.08788221970554927,0.0004512498394648049,YAL029C,non_ess
0.04624277456647399,0.01944852623390094,0.027027027027027032,1.0,0.05006129955046997,0.02038216560509554,0.926738040384876,0.3821656050955414,0.0011464968152866241,YAL027W,non_ess
