hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI,orf,label
0.0028901734104046237,0.00017287578874578615,0.0,0.8888888888888888,0.021250510829587253,0.0027624309392265192,0.13304928676218122,0.15819209039548024,0.43922651933701656,YAL068C,non_ess
0.05491329479768786,0.017892644135188866,0.08108108108108109,1.3076923076923077,0.11789946873722927,0.010668163952835484,0.6468946331071229,0.4718319852419469,0.18135878719820325,YAL067C,non_ess
0.008670520231213872,0.0007779410493560378,0.027027027027027032,0.0,0.022885165508786276,0.007772020725388602,0.5500563189907637,0.2850931677018634,0.4430051813471503,YAL065C,non_ess
0.008670520231213872,0.0009508168381018238,0.054054054054054064,2.0,0.022476501838986515,0.007894736842105262,0.5519986675549634,0.968354430379747,0.5368421052631579,YAL064C-A,non_ess
0.24277456647398846,0.11392514478347307,0.5405405405405406,1.5454545454545454,0.09011033919084592,0.06117989803350327,1.6050726189966156,0.9820698332809059,0.05535324107793154,YAL062W,non_ess
0.1445086705202312,0.06923675339268735,0.0,1.821428571428572,0.08193706579485084,0.039904229848363934,0.8941397788165546,0.7012987012987014,0.0893854748603352,YAL061W,non_ess
0.031791907514450865,0.009075978909153772,0.13513513513513514,0.75,0.040049039640375976,0.017241379310344827,0.33365355445444433,0.985663082437276,0.26489028213166144,YAL059W,non_ess
0.031791907514450865,0.005877776817356729,0.2972972972972973,0.9285714285714286,0.020433183489987745,0.03142857142857143,0.5569791240278347,1.4656160458452725,0.38,YAL056C-A,non_ess
0.1213872832369942,0.03310571354481805,0.027027027027027032,1.1428571428571428,0.15672251736820594,0.01786473840918758,0.3032203180527161,0.9567062818336164,0.11782220331773713,YAL053W,non_ess
0.023121387283236997,0.006223528394848302,0.08108108108108109,2.6,0.046996322026971814,0.010810810810810813,0.17578256222324018,0.4902216427640156,0.2445945945945946,YAL049C,non_ess
0.02023121387283237,0.0035439536692886157,0.08108108108108109,0.6,0.12382509194932573,0.003747323340471092,0.05731531049250535,0.3663333333333333,0.5058886509635975,YAL047C,non_ess
0.01445086705202312,0.0026795747255596854,0.2702702702702703,0.6,0.020841847159787496,0.01404494382022472,0.2575299782834482,0.5642256902761104,0.43258426966292135,YAL046C,non_ess
0.026011560693641616,0.003457515774915723,0.21621621621621626,1.1538461538461535,0.031467102574581116,0.017578125,0.3348418445121951,0.4634146341463415,0.2109375,YAL044C,non_ess
0.2543352601156069,0.1247298815800847,0.2432432432432433,0.9705882352941176,0.05169595422966899,0.10877626699629173,2.161285537700865,1.4986666666666666,0.0630407911001236,YAL039C,non_ess
0.03757225433526011,0.005359149451119371,0.0,1.5,0.051287290559869234,0.0161892901618929,0.34550178211019017,0.7197318007662834,0.2727272727272727,YAL037W,non_ess
0.05780346820809248,0.032587086178580686,0.0,0.3333333333333333,0.07212913771965672,0.018034265103697024,0.38487609216131335,1.423645320197044,0.3165013525698828,YAL036C,non_ess
