hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,HFI_normalized,HFI_ratio,orf,label
-0.8453936581702434,-0.4511411472389801,0,1.25,-0.8885240323962846,0.0027624309392265192,0.13304928676218122,159,0.005455366760485076,YAL068C,non_ess
0.19615639278121771,0.14342795461785984,3,1.2941176470588236,0.4011761459174296,0.010668163952835484,0.6468946331071229,323,0.000401555462458041,YAL067C,non_ess
-0.38248252441403846,-0.2945229447986418,3,0.7142857142857143,-0.9376035317824302,0.02922077922077922,1.9037456445993033,72,0.006087662337662338,YAL066W,non_ess
-0.7296658747311922,-0.43083878766338063,1,1.5,-0.8667109215579977,0.007772020725388602,0.5500563189907637,171,0.0027118746780595703,YAL065C,non_ess
-0.7296658747311922,-0.4250381134989237,2,0.25,-0.8721641992675694,0.007894736842105262,0.5519986675549634,204,0.0028766769865841077,YAL064C-A,non_ess
3.9573093545503832,3.3657024529737094,20,0.7647058823529411,0.03035326166655193,0.06117989803350327,1.6050726189966156,76,0.0008720818798635335,YAL062W,non_ess
1.9899370360865118,1.866228181461581,0,0.6666666666666666,-0.07871229252488267,0.039904229848363934,0.8941397788165546,112,0.0013182647360620227,YAL061W,non_ess
1.0062508768545764,0.24784008957808537,1,0.625,-0.17414465244238794,0.02874564459930314,0.5562830167472181,84,0.0015036502405840384,YAL060W,non_ess
-0.2667547409749872,-0.15240642776944588,5,1.0,-0.637673257755985,0.017241379310344827,0.33365355445444433,169,0.005917159763313609,YAL059W,non_ess
0.9483869851350506,0.48566773032082133,1,0.6428571428571429,0.15305201013191586,0.021220159151193636,0.4019040005813742,108,0.0008350525591904902,YAL058W,non_ess
-0.2667547409749872,-0.2597188998118999,11,0.6923076923076923,-0.8994305878154281,0.03142857142857143,0.5569791240278347,133,0.0075187969924812035,YAL056C-A,non_ess
2.742167628440345,1.2368550346179994,8,0.8260869565217391,1.1837214972409729,0.02384557153671461,0.4070678928013115,130,0.0010394223490362779,YAL056W,non_ess
-0.035299174096884746,0.04191615673986278,3,0.2222222222222222,-0.7249257011091327,0.027675276752767528,0.40507568340989536,178,0.0018553837223765496,YAL055W,non_ess
1.9899370360865118,0.8598112139282961,3,0.5957446808510638,0.7283728084917334,0.023353573096683792,0.34423534517316584,150,0.000887435777673984,YAL054C,non_ess
1.5270259023303068,0.6538872810900735,1,0.575,0.919237528326744,0.01786473840918758,0.3032203180527161,277,0.00040385303434900576,YAL053W,non_ess
1.4691620106107812,0.6828906519123584,9,0.5,1.6390701859902124,0.013044861597200128,0.20255955140017864,321,0.00046981721731425126,YAL051W,non_ess
-0.44034641613356407,-0.24811755148298595,3,0.5384615384615384,-0.5449675366932656,0.010810810810810813,0.17578256222324018,181,0.0006794086904584142,YAL049C,non_ess
1.179842552013153,0.23043806708471445,5,2.0,0.5893142268976543,0.018108651911468814,0.27212186160440904,547,0.0002685215497739637,YAL048C,non_ess
-0.4982103078530897,-0.33802800103206904,3,1.1666666666666667,0.4802486727062197,0.003747323340471092,0.05731531049250535,945,0.00026851568607457263,YAL047C,non_ess
