hits_count,reads_count,hits_count_pro,orf_len,insertion_index,NI,HFI_normalized,orf,label
0.3296139869261578,1.6011549058954286,3,0.4011761459174296,0.01852891633913532,1.118949107611307,0.19876473891072435,YAL067C,non_ess
3.591757544067577,1.1799582562539017,20,0.03035326166655193,0.07574654042243263,1.794719592134013,0.059723233794610336,YAL062W,non_ess
1.7539301879315663,0.3260525132011922,0,-0.07871229252488267,0.05107741420590583,1.0141129643286493,0.1149241819632881,YAL061W,non_ess
1.891767239641767,0.9102097893062884,3,0.7283728084917334,0.031293787949556284,0.40823673199699895,0.08921064922933207,YAL054C,non_ess
0.09988556740915647,-0.11618411988142908,3,-0.5449675366932656,0.03783783783783784,0.5112549168887198,0.12027027027027028,YAL049C,non_ess
1.4323104006077643,0.16031302100012004,5,0.5893142268976543,0.028672032193158958,0.3507883584694005,0.10412474849094568,YAL048C,non_ess
1.6160931362213655,0.25161860951807596,0,0.9246908060363157,0.02588035638523547,0.3211262599043677,0.06448875689435724,YAL043C,ess
0.7890708259601605,0.15257189501707596,3,-0.08416557023445441,0.03448275862068965,0.4250478927203065,0.3111467522052927,YAL042W,non_ess
0.0539398835057562,0.05947989281072524,0,0.36572984080521337,0.01549942594718714,0.2110306455886249,0.15442020665901265,YAL040C,non_ess
2.902572285516573,0.5312915969567713,9,-0.4822548430331907,0.1100123609394314,1.5256536552615565,0.0815822002472188,YAL039C,non_ess
1.1106906132839625,0.18413187017871724,0,0.14759873242234414,0.033288948069241014,0.4933105066260859,0.12250332889480693,YAL038W,ess
-0.037951484301044336,-0.15230937446896817,0,-0.2095909575546042,0.02254283137962128,0.33945884040991753,0.13525698827772767,YAL036C,non_ess
-0.49740832333504703,-0.16481427028773168,0,-0.4277220659374734,0.017261219792865358,0.2771062935874761,0.429228998849252,YAL034W-A,ess
-0.7730824267554486,-0.18307538799132286,2,-0.7440121730926338,0.01727447216890595,0.4816698656429942,0.29942418426103645,YAL033W,ess
-0.2217342199146454,-0.10606110898052527,0,-0.18232456900674554,0.018437225636523263,0.5129886897691474,0.21071115013169447,YAL032C,ess
-0.9109194784656495,-0.23825572192173972,1,-0.3813692054061137,0.006521739130434782,0.1831730769230769,0.5565217391304348,YAL025C,ess
0.7431251420567603,-0.022695136855435085,0,2.697006061647128,0.00975156721615974,0.2662177850011609,0.10030183422335733,YAL024C,non_ess
1.018799245477162,0.040821794287490776,1,1.0664760264851807,0.01910067648229208,0.4862145415269172,0.11738957421408674,YAL021C,non_ess
0.6971794581533599,0.39552415663876733,7,-0.30774995632689534,0.04095904095904096,1.0724581540908074,0.1068931068931069,YAL020C,non_ess
0.5133967225397589,-0.04036078332956134,2,1.868107849792225,0.010898379970544918,0.2571498702573813,0.12135493372606775,YAL019W,non_ess
2.029604291351968,0.21986014394661305,0,2.481601592119045,0.0171990171990172,0.4052760894866158,0.07567567567567568,YAL017W,non_ess
-1.0487565301758504,-0.2477832615931786,2,-0.5095212315810493,0.003851091142490373,0.059874628711711626,0.4852374839537869,YAL009W,non_ess
-0.5892996911418475,-0.17910557979489,0,-0.3213831506008247,0.013184584178498986,0.21138641713921916,0.3580121703853955,YAL003W,ess
2.6728438659995715,0.6863126070274748,2,2.258017206026604,0.021966527196652718,0.3565026294576024,0.0967573221757322,YAL002W,non_ess
