hits_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI,orf,label
0.13202247191011235,0.358974358974359,2.8,0.01798120147118921,0.14968152866242038,7.073628970876897,3.3590623213264714,0.1464968152866242,YAL069W,non_ess
0.014044943820224719,0.8205128205128205,6.4,0.013894564773191665,0.01968503937007874,0.9362009096689001,0.32867494824016563,0.7047244094488189,YAL068W-A,non_ess
0.008426966292134831,0.10256410256410256,1.0,0.017572537801389457,0.00974025974025974,0.7193877551020408,0.8525345622119815,0.6688311688311688,YAL066W,non_ess
0.24157303370786515,1.0,2.7857142857142856,0.09011033919084593,0.06263656227239621,1.6153415481268982,0.979119425547997,0.0852148579752367,YAL062W,non_ess
0.22752808988764045,0.02564102564102564,0.25,0.08193706579485084,0.06464485235434958,1.4033972445369869,1.1404367020641928,0.10694333599361533,YAL061W,non_ess
0.1601123595505618,0.02564102564102564,0.3333333333333333,0.07478545157335513,0.049651567944250866,0.8532570230836237,1.1751302083333333,0.11062717770034844,YAL060W,non_ess
0.019662921348314606,0.4358974358974359,1.7,0.020433183489987742,0.02,0.3163682864450128,0.5156010230179028,1.0,YAL056C-A,non_ess
0.05056179775280899,0.10256410256410256,4.0,0.0335104209235799,0.033210332103321034,0.4477152290319896,1.1626794258373208,0.440959409594096,YAL055W,non_ess
0.06741573033707865,0.02564102564102564,0.25,0.15713118103800575,0.010182435299109036,0.13830639188819405,0.5396449704142011,0.2295290623674162,YAL043C,ess
0.03651685393258427,0.07692307692307693,3.0,0.022272170004086638,0.03448275862068965,0.4985470747772182,0.6723397224058163,0.4270557029177719,YAL042C-A,non_ess
0.02247191011235955,0.02564102564102564,1.0,0.17123007764609727,0.0031201248049922,0.0514334454398006,0.2846458923512748,0.6372854914196567,YAL041W,ess
0.06179775280898876,0.10256410256410256,0.5,0.05169595422966899,0.027194066749072928,0.4762448099901746,0.2918447293447293,0.1433868974042027,YAL039C,non_ess
0.03651685393258427,0.02564102564102564,0.3333333333333333,0.09889660809154067,0.008655126498002663,0.15705395721157014,0.3263686426951733,0.3541944074567244,YAL038W,ess
