hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI,HFI_ratio,orf,label
0.0125,0.009277777777777779,0.023809523809523808,4.0,0.017981201471189208,0.012738853503184714,3.988322717622081,1.0638297872340423,0.4649681528662421,0.3561643835616438,YAL069W,non_ess
0.00625,0.009055555555555556,0.0,0.0,0.013894564773191663,0.007874015748031496,2.5121391076115485,1.0758620689655174,1.0,0.547244094488189,YAL068W-A,non_ess
0.003125,0.0001666666666666667,0.023809523809523808,0.0,0.021250510829587253,0.0027624309392265192,0.9812384898710864,0.4556962025316456,0.7541436464088398,0.5934065934065934,YAL068C,non_ess
0.00625,0.0010555555555555557,0.047619047619047616,3.5,0.012055578259092769,0.00881057268722467,3.2327459618208523,0.4528301886792453,0.9030837004405288,0.6146341463414634,YAL067W-A,non_ess
0.0,0.0,0.0,0.0,0.11789946873722927,0.0,0.0,0.0,1.0,0.3368893879842785,YAL067C,non_ess
0.0,0.0,0.0,0.0,0.017572537801389457,0.0,0.0,0.0,1.0,0.461038961038961,YAL066W,non_ess
0.0,0.0,0.0,0.0,0.022885165508786276,0.0,0.0,0.0,1.0,0.5,YAL065C,non_ess
0.0,0.0,0.0,0.0,0.022476501838986515,0.0,0.0,0.0,1.0,1.0,YAL064W-B,non_ess
0.0,0.0,0.0,0.0,0.022476501838986515,0.0,0.0,0.0,1.0,0.4342105263157895,YAL064C-A,non_ess
0.0,0.0,0.0,0.0,0.015937883122190438,0.0,0.0,0.0,1.0,1.0,YAL064W,non_ess
0.0,0.0,0.0,0.0,0.016346546791990192,0.0,0.0,0.0,1.0,0.7965517241379311,YAL063C-A,non_ess
0.25625000000000003,0.08494444444444445,0.5714285714285714,0.5833333333333334,0.09011033919084592,0.059723233794610336,1.6709282606300209,1.0785794468823346,0.0764748725418791,0.9142857142857144,YAL062W,non_ess
0.253125,0.17744444444444446,0.0,0.0,0.08193706579485084,0.06464485235434958,1.4966118216649047,0.8542159180457053,0.0853950518754988,1.3177570093457944,YAL061W,non_ess
0.11875,0.07,0.19047619047619047,0.25,0.07478545157335513,0.03310104529616725,0.6084506905554531,1.4609332609875203,0.1437282229965157,0.9878787878787878,YAL060W,non_ess
0.009375,0.0001666666666666667,0.023809523809523808,1.0,0.0253371475275848,0.007109004739336493,0.1306749924091407,1.2336769759450172,0.7582938388625592,0.540625,YAL059C-A,non_ess
0.021875,0.0021666666666666666,0.09523809523809523,1.25,0.040049039640375976,0.0109717868338558,0.20167916801285354,0.8811978399607264,0.8009404388714734,1.0313111545988258,YAL059W,non_ess
0.065625,0.0071666666666666675,0.047619047619047616,0.5,0.09930527176134042,0.013925729442970823,0.25201195717083064,2.161244695898161,0.15251989389920426,0.5695652173913043,YAL058W,non_ess
0.0125,0.0008333333333333334,0.3809523809523809,0.625,0.020433183489987745,0.011428571428571429,0.19104247104247105,1.6003460207612457,1.0,1.0,YAL056C-A,non_ess
0.140625,0.024944444444444446,0.07142857142857142,2.333333333333333,0.1765427053534941,0.01703255109765329,0.277620959981524,1.6816425120772949,0.12339137017411053,0.588957055214724,YAL056W,non_ess
0.03125,0.005444444444444445,0.023809523809523808,2.0,0.0335104209235799,0.01845018450184502,0.2487306827955497,1.2276923076923079,0.33025830258302585,1.072625698324022,YAL055W,non_ess
0.171875,0.05444444444444445,0.14285714285714285,1.0,0.14241928892521455,0.025688930406352173,0.3459689044654048,1.2953860210141617,0.07893507706679123,1.2189349112426036,YAL054C,non_ess
0.14375000000000002,0.02583333333333333,0.0,0.0,0.15672251736820594,0.019566142067205444,0.3073149776426248,1.3511155606407326,0.11867290514674607,1.297491039426523,YAL053W,non_ess
0.190625,0.03844444444444445,0.16666666666666666,0.14285714285714285,0.21066612178177366,0.01940820871778556,0.2774285535874113,1.1067525370804059,0.17053770283168948,0.6548507462686567,YAL051W,non_ess
0.053125000000000006,0.0115,0.19047619047619047,0.625,0.046996322026971814,0.022972972972972967,0.3390575190575191,0.6117647058823529,0.15405405405405406,2.254385964912281,YAL049C,non_ess
0.05625,0.0021666666666666666,0.07142857142857142,1.0,0.1319983653453208,0.009054325955734409,0.12272162386081192,2.79746835443038,0.2751509054325956,0.3857404021937843,YAL048C,non_ess
