hits_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI,orf,label
0.005194805194805195,0.1,0.7142857142857143,0.01798120147118921,0.006369426751592357,0.1922083237408232,0.06492637215528782,0.5063694267515924,YAL069W,non_ess
0.007792207792207792,0.04,0.16666666666666666,0.013894564773191665,0.011811023622047244,0.3560512121024242,0.15590551181102366,0.6299212598425197,YAL068W-A,non_ess
0.012987012987012988,0.06,0.42857142857142855,0.017572537801389457,0.016233766233766232,0.9892721347093968,0.6131178707224334,0.3376623376623377,YAL066W,non_ess
0.41818181818181815,0.7000000000000001,2.333333333333333,0.09011033919084593,0.11726147123088128,2.2565392763262486,1.1782810112857918,0.07428987618353969,YAL062W,non_ess
0.23896103896103896,0.02,0.25,0.08193706579485084,0.07342378292098962,1.1691898833662155,1.061706852791878,0.06225059856344772,YAL061W,non_ess
0.2077922077922078,0.02,0.5,0.07478545157335513,0.06968641114982578,0.921564383121644,1.1282943244980526,0.11062717770034844,YAL060W,non_ess
0.033766233766233764,0.46,1.2105263157894737,0.020433183489987742,0.03714285714285714,0.4697925796085306,1.2262269938650308,1.0,YAL056C-A,non_ess
0.05714285714285714,0.06,1.5,0.0335104209235799,0.04059040590405904,0.4635579476813877,1.2261146496815285,0.3007380073800738,YAL055W,non_ess
0.04155844155844156,0.0,0.0,0.15713118103800575,0.006788290199406025,0.07115306005815768,0.2270058708414873,0.39584217225286383,YAL043C,ess
0.03896103896103896,0.06,0.75,0.022272170004086638,0.03978779840848806,0.4591654672836055,0.578755605381166,0.36339522546419106,YAL042C-A,non_ess
0.02857142857142857,0.0,0.0,0.17123007764609727,0.004290171606864275,0.05622637067644868,0.33136261261261263,0.5386115444617785,YAL041W,ess
0.1038961038961039,0.12,0.5,0.05169595422966899,0.04944375772558714,0.682223970233859,0.4351204351204351,0.1681087762669963,YAL039C,non_ess
0.02857142857142857,0.0,0.0,0.09889660809154067,0.0073235685752330235,0.10454562112901453,0.2157915284013273,0.5266311584553928,YAL038W,ess
