hits_count,reads_count,hits_count_pro,orf_len,insertion_index,NI,HFI_normalized,orf,label
0.37269330663322864,1.0749275559675115,3,0.4011761459174296,0.01909039865244245,1.041840830161998,0.17012914093206066,YAL067C,non_ess
3.792510333363489,0.5879853379130358,20,0.03035326166655193,0.07938820101966497,1.935438392704501,0.06482155863073563,YAL062W,non_ess
3.01735180730463,1.807774162798469,0,-0.07871229252488267,0.07342378292098962,1.4956519936567825,0.1037509976057462,YAL061W,non_ess
2.014205479463753,0.3748586586998922,3,0.7283728084917334,0.03269500233535731,0.4619248631833124,0.09995329285380664,YAL054C,non_ess
-0.40246521942563024,-0.11981280091100388,3,-0.5449675366932656,0.02297297297297297,0.3305810810810811,0.13243243243243244,YAL049C,non_ess
1.786217677681736,0.2557710850898617,5,0.5893142268976543,0.032696177062374245,0.4367387902292985,0.08853118712273643,YAL048C,non_ess
1.7406201173253326,0.29198401312271954,0,0.9246908060363157,0.027153160797624098,0.3561718892054064,0.06745863385659738,YAL043C,ess
1.0566567119792807,0.20138012598912658,3,-0.08416557023445441,0.03929430633520449,0.4888836010162708,0.2518043303929431,YAL042W,non_ess
0.1447055048512113,-0.10578565882713009,0,0.36572984080521337,0.016647531572904706,0.2287325228441565,0.23134328358208955,YAL040C,non_ess
2.8805591262354193,0.286544917212646,9,-0.4822548430331907,0.1100123609394314,1.5141247863301086,0.055624227441285534,YAL039C,non_ess
1.193449393048491,0.13081501326106762,0,0.14759873242234414,0.03462050599201065,0.5192241669741549,0.13249001331557922,YAL038W,ess
0.007912823782000917,9.537588255630308,0,-0.2095909575546042,0.02344454463480613,0.35476353727338666,0.15419296663660956,YAL036C,non_ess
-0.4936603401384372,-0.11050908422272024,0,-0.4277220659374734,0.017261219792865358,0.2734360115532049,0.35903337169159955,YAL034W-A,ess
-0.9952335040588753,-0.17620763745229237,2,-0.7440121730926338,0.007677543186180422,0.2378616620459231,0.2840690978886756,YAL033W,ess
0.1447055048512113,-0.007023127828426873,0,-0.18232456900674554,0.025460930640913083,0.7805661236302149,1.0,YAL032C,ess
-0.8128432626332615,-0.17477629642332568,1,-0.3813692054061137,0.008695652173913044,0.3175,0.5597826086956522,YAL025C,ess
0.6918762291280529,-0.08961150519980624,0,2.697006061647128,0.009519387044346413,0.3282685469187247,0.13141397724634316,YAL024C,non_ess
1.4670347551869118,0.10290386319621671,1,1.0664760264851807,0.0230799840827696,0.6714391287752666,0.07122960604854756,YAL021C,non_ess
0.5550835480588425,0.09818043780062655,7,-0.30774995632689534,0.03796203796203796,1.0588107544629284,0.13586413586413587,YAL020C,non_ess
0.509485987702439,0.09617656036007316,2,1.868107849792225,0.010898379970544918,0.2700073637702504,0.09779086892488954,YAL019W,non_ess
1.8318152380381394,0.1478479715057715,0,2.481601592119045,0.016216216216216217,0.36301158301158304,0.07371007371007371,YAL017W,non_ess
-1.0408310644152787,-0.19023477953616616,2,-0.5095212315810493,0.003851091142490373,0.06615180752826204,0.7869062901155327,YAL009W,non_ess
-0.5392579004948407,-0.16160795895683192,0,-0.3213831506008247,0.014198782961460446,0.2598968897903989,0.295131845841785,YAL003W,ess
2.5613762037405947,3.424044452707682,2,2.258017206026604,0.02144351464435146,0.4049848121621823,0.08891213389121339,YAL002W,non_ess
6.482766394391293,0.788229947865479,1,2.028979542224591,0.04703247480403135,0.9912639143299984,0.11478163493840984,YAL001C,ess
2.3333884019585778,0.5722405865944019,7,0.25393764775899286,0.04756022235948116,1.8784959334163789,0.08029647930821494,YAR002W,non_ess
1.877412798394543,0.29484669518065293,2,-0.05417254283180989,0.05234375,3.224375,0.13828125,YAR003W,non_ess
-0.40246521942563024,-0.11623444833858709,0,0.4775220338514338,0.00911528150134048,0.5064105208052413,0.2745308310991957,YAR007C,ess
-0.2200749780000164,-0.032214729938241024,0,-0.4658950099044755,0.02539298669891173,1.2176246792697674,0.24667472793228534,YAR008W,ess
-0.5392579004948407,-0.16275303178000528,0,-0.3813692054061137,0.015217391304347828,0.905765595463138,0.4434782608695652,YAR015W,non_ess
-0.17447741764361294,-0.04523993330183812,3,-0.0296327931387371,0.016832440703902066,0.8563667313155756,0.3519510328997705,YAR018C,non_ess
0.6462786687716494,0.045507087934651504,0,1.4400255495908443,0.013679890560875513,0.5700505453358186,0.16928864569083446,YAR019C,ess
-0.5848554608512441,-0.12582443323266407,10,-0.6812994794325589,0.022033898305084745,1.0028155203810056,0.38813559322033897,YBL107C,non_ess
0.5550835480588425,-0.03579308251065781,2,1.5381845483631353,0.012532981530343008,0.4739406646563639,0.12961741424802112,YBL106C,non_ess
2.6981688848098053,0.16273391820702532,17,1.6145304362971395,0.027278562259306804,0.6879157427937916,0.06418485237483952,YBL104C,non_ess
-0.9496359437024718,-0.1870858292724394,4,-0.6294933411916275,0.0077279752704791345,0.2854982864054835,0.3137557959814529,YBL102W,non_ess
0.1447055048512113,-0.10506998831264673,0,0.27029748088770805,0.0177153329260843,0.8340969252698025,0.25229077580940745,YBL099W,non_ess
