hits_count,reads_count,hits_count_pro,orf_len,insertion_index,NI,NI_ratio,HFI,HFI_ratio,orf,label
0.05491329479768786,0.03958855562278503,0.16216216216216217,0.01798120147118921,0.06050955414012739,2.8065974679562795,0.8731138545953362,53,0.0018253844958831754,YAL069W,non_ess
0.031791907514450865,0.04097156193275132,0.2702702702702703,0.013894564773191665,0.043307086614173235,2.0219656231995393,0.7657520325203251,146,0.002554680664916885,YAL068W-A,non_ess
0.002890173410404624,0.00017287578874578615,0.0,0.021250510829587253,0.0027624309392265192,0.13304928676218122,0.1672316384180791,199,0.002849299836686473,YAL068C,non_ess
0.014450867052023121,0.04028005877776817,0.08108108108108109,0.012055578259092769,0.022026431718061675,1.095846088752831,4.1807909604519775,192,0.012719488738598995,YAL067W-A,non_ess
0.05491329479768786,0.017892644135188866,0.08108108108108109,0.11789946873722927,0.010668163952835484,0.6468946331071229,0.4613168724279836,452,0.00047978055254726973,YAL067C,non_ess
0.026011560693641616,0.004840522084882012,0.08108108108108109,0.017572537801389457,0.02922077922077922,1.9037456445993033,1.6463414634146338,157,0.010281385281385282,YAL066W,non_ess
0.008670520231213872,0.0007779410493560377,0.02702702702702703,0.022885165508786273,0.007772020725388602,0.5500563189907637,0.41478260869565226,230,0.0025906735751295338,YAL065C,non_ess
0.005780346820809248,0.0002593136831186792,0.02702702702702703,0.022476501838986515,0.005263157894736842,0.3738656987295826,1.3706896551724137,312,0.005062134502923977,YAL064W-B,non_ess
0.008670520231213872,0.0009508168381018238,0.05405405405405406,0.022476501838986515,0.007894736842105262,0.5519986675549634,1.0063291139240509,169,0.002180082559339525,YAL064C-A,non_ess
0.005780346820809248,0.0006915031549831446,0.10810810810810811,0.015937883122190438,0.007042253521126761,0.39070859264111796,1.2945736434108526,135,0.0048937693960372395,YAL064W,non_ess
0.011560693641618497,0.0018151957818307546,0.0,0.016346546791990192,0.013793103448275862,0.7631289413658929,2.5836575875486383,134,0.005654158215010142,YAL063C-A,non_ess
0.03468208092485549,0.005359149451119371,0.0,0.2668573763792399,0.0030241935483870967,0.12419754637667915,0.6798866855524079,2361,0.00034325515500496746,YAL063C,non_ess
0.24277456647398843,0.11392514478347307,0.5405405405405406,0.09011033919084593,0.06117989803350327,1.6050726189966156,0.9078067971749538,94,0.0006229156284739525,YAL062W,non_ess
0.1445086705202312,0.06923675339268735,0.0,0.08193706579485084,0.039904229848363934,0.8941397788165546,0.6498829039812647,133,0.0009548512142287084,YAL061W,non_ess
0.0953757225433526,0.021004408332613016,0.02702702702702703,0.07478545157335513,0.02874564459930314,0.5562830167472181,0.77134724857685,142,0.0017006802721088435,YAL060W,non_ess
0.011560693641618497,0.002333823148068113,0.05405405405405406,0.0253371475275848,0.009478672985781993,0.183430390126614,0.7947214076246334,322,0.005075857427297457,YAL059C-A,non_ess
0.031791907514450865,0.009075978909153773,0.13513513513513514,0.040049039640375976,0.017241379310344827,0.33365355445444433,2.185483870967741,497,0.0050639016156257535,YAL059W,non_ess
0.09248554913294797,0.02809231567119025,0.02702702702702703,0.09930527176134042,0.021220159151193636,0.4019040005813742,0.6459985580389329,297,0.0009210138520483348,YAL058W,non_ess
0.031791907514450865,0.005877776817356729,0.2972972972972973,0.020433183489987742,0.03142857142857143,0.5569791240278347,0.938554600445718,343,0.00736842105263158,YAL056C-A,non_ess
0.18208092485549132,0.05047973031376955,0.21621621621621623,0.1765427053534941,0.02384557153671461,0.4070678928013115,0.9543195266272188,226,0.0010918301985675188,YAL056W,non_ess
0.04335260115606936,0.014867317832137609,0.08108108108108109,0.0335104209235799,0.027675276752767528,0.40507568340989536,1.3469387755102042,168,0.0018657489945685974,YAL055W,non_ess
0.1445086705202312,0.039242804045293456,0.08108108108108109,0.14241928892521455,0.023353573096683792,0.34423534517316584,0.7745635056487504,257,0.0006943795734080647,YAL054C,non_ess
0.12138728323699421,0.03310571354481805,0.02702702702702703,0.15672251736820597,0.01786473840918758,0.3032203180527161,0.6339950372208438,440,0.00029636363357170384,YAL053W,non_ess
0.11849710982658959,0.03397009248854698,0.24324324324324326,0.21066612178177363,0.013044861597200128,0.20255955140017864,0.6952154660330491,367,0.00035186732520371136,YAL051W,non_ess
0.023121387283236993,0.0062235283948483015,0.08108108108108109,0.04699632202697181,0.010810810810810813,0.17578256222324018,0.5629173086800204,446,0.0012692250261311035,YAL049C,non_ess
0.10404624277456646,0.02048578096637566,0.13513513513513514,0.1319983653453208,0.018108651911468814,0.27212186160440904,0.7311212814645308,207,0.0002078283227702596,YAL048C,non_ess
0.02023121387283237,0.004667646296136226,0.05405405405405406,0.0190028606456886,0.02127659574468085,0.31217300313916985,0.5393442622950819,217,0.00303951367781155,YAL047W-A,non_ess
0.02023121387283237,0.003543953669288616,0.08108108108108109,0.12382509194932573,0.003747323340471092,0.05731531049250535,0.2695,799,0.00031270181163114784,YAL047C,non_ess
0.014450867052023121,0.0026795747255596854,0.2702702702702703,0.020841847159787496,0.01404494382022472,0.2575299782834482,0.6932773109243697,161,0.003465635488107398,YAL046C,non_ess
0.008670520231213872,0.00112369262684761,0.05405405405405406,0.017572537801389457,0.00974025974025974,0.2011895667357852,0.36374549819927976,134,0.007884972170686457,YAL045C,non_ess
0.014450867052023121,0.005964214711729622,0.2972972972972973,0.019207192480588477,0.015060240963855422,0.3152610441767068,0.42916666666666653,294,0.01581325301204819,YAL044W-A,non_ess
0.026011560693641616,0.003457515774915723,0.21621621621621623,0.03146710257458112,0.017578125,0.3348418445121951,0.35920177383592017,172,0.009259259259259259,YAL044C,non_ess
0.031791907514450865,0.003543953669288616,0.0,0.15713118103800575,0.004666949512091642,0.07071275646868888,0.2582743988684583,931,0.000140359383822305,YAL043C,ess
0.028901734104046242,0.007260783127323018,0.05405405405405406,0.022272170004086638,0.026525198938992044,0.4447074884006256,0.7366574793284891,78,0.00567231177310753,YAL042C-A,non_ess
0.07514450867052022,0.01521306940962918,0.08108108108108109,0.0815284021250511,0.020850040096230957,0.3616497182815304,0.8250499106861406,370,0.001814354450681636,YAL042W,non_ess
0.028901734104046242,0.004321894718644654,0.0,0.17123007764609727,0.0039001560062402493,0.07320970258165166,0.5430107526881721,2564,0.00044523597506678533,YAL041W,ess
0.031791907514450865,0.010458985219120061,0.0,0.11524315488353086,0.006314580941446614,0.1225843487278249,0.4583333333333333,478,0.0003549647668502933,YAL040C,non_ess
0.2543352601156069,0.1247298815800847,0.24324324324324326,0.05169595422966899,0.10877626699629173,2.161285537700865,1.2177777777777776,68,0.0013330424876996534,YAL039C,non_ess
0.017341040462427744,0.0012965684155933962,0.0,0.09889660809154067,0.0039946737683089215,0.08260082901646089,0.1893687707641196,522,0.00035040997967622115,YAL038W,ess
0.011560693641618497,0.0010372547324747168,0.0,0.06293420514916225,0.004106776180698152,0.08508257894629129,0.27052681537731377,974,0.0024330900243309003,YAL037C-B,non_ess
0.017341040462427744,0.005013397873627798,0.0,0.002860645688598284,0.06521739130434782,1.37162471395881,0.9508771929824562,41,0.00562888198757764,YAL037C-A,non_ess
0.03757225433526011,0.005359149451119371,0.0,0.051287290559869234,0.0161892901618929,0.34550178211019017,0.7304259634888436,142,0.001029245352758207,YAL037W,non_ess
0.057803468208092484,0.032587086178580686,0.0,0.07212913771965673,0.018034265103697024,0.38487609216131335,1.4694960212201589,312,0.0005651763992611603,YAL036C,non_ess
0.011560693641618497,0.002420261042441006,0.0,0.055782590927666534,0.004602991944764097,0.11235057889669099,0.5626822157434401,637,0.0012051568744270065,YAL034W-A,ess
0.05491329479768786,0.008038724176679056,0.2702702702702703,0.08111973845525133,0.015310233682514104,0.5425832348046119,0.8946800862688714,397,0.0014563573324264984,YAL034C,non_ess
0.0,0.0,0.05405405405405406,0.03208009807928076,0.0,0.0,0.0,521,0.0007495569814950412,YAL033W,ess
0.04913294797687861,0.0062235283948483015,0.0,0.0741724560686555,0.01492537313432836,0.5490878938640132,0.5502415458937198,1139,0.00037239447179173536,YAL032C,ess
0.023121387283236993,0.0032846399861699367,0.13513513513513514,0.017572537801389457,0.025974025974025976,0.9134720700985762,0.8537005163511188,86,0.003996003996003996,YAL031W-A,non_ess
0.03757225433526011,0.009335292592272452,0.02702702702702703,0.1520228851655088,0.0056967572304995615,0.20034740187744848,0.3734939759036145,698,0.00036664725592958807,YAL031C,non_ess
0.011560693641618497,0.003716829458034402,0.13513513513513514,0.02833401443944967,0.008583690987124462,0.2737745651682855,0.4736842105263158,232,0.002078334628772262,YAL030W,non_ess
0.15028901734104044,0.041835940876480245,0.08108108108108109,0.2973028197793216,0.011778029445073612,0.4462417448178452,1.04,767,0.00031289768946071847,YAL029C,non_ess
0.031791907514450865,0.00985391995850981,0.08108108108108109,0.10461789946873724,0.006935687263556117,0.3133903133903134,0.6754385964912282,408,0.0007194149855623126,YAL028W,non_ess
0.046242774566473986,0.01944852623390094,0.02702702702702703,0.050061299550469965,0.02038216560509554,0.926738040384876,2.674772036474164,205,0.0008450106157112527,YAL027W,non_ess
0.017341040462427744,0.017806206240815973,0.05405405405405406,0.026358806702084188,0.013729977116704805,0.6242757680510248,1.7553191489361701,437,0.0031378889817618764,YAL026C-A,non_ess
0.023121387283236993,0.006137090500475408,0.0,0.27360032693093583,0.0019670518809933608,0.06952678438622215,0.28924162257495595,1838,0.00018355904929071712,YAL026C,non_ess
0.057803468208092484,0.009421730486645345,0.0,0.28994687372292605,0.004643603436266543,0.16183451975754462,0.6245710363761153,683,0.00027957275370031707,YAL024C,non_ess
0.10982658959537572,0.02385685884691849,0.0,0.15181855333060892,0.016673979815708645,0.5081774302923929,0.8736786469344608,247,0.00033282752605903683,YAL023C,non_ess
0.04046242774566474,0.00760653470481459,0.1891891891891892,0.10237024928483858,0.00901481004507405,0.2928946455990886,1.1105769230769231,446,0.000629009563330233,YAL022C,non_ess
0.03757225433526011,0.006137090500475408,0.02702702702702703,0.16775643645279936,0.005173099880620772,0.14748507759649826,0.3173529411764707,683,0.0001274827848828476,YAL021C,non_ess
0.057803468208092484,0.016250324142103898,0.1891891891891892,0.06477319166326115,0.01998001998001998,0.5572688181383834,0.608695652173913,218,0.0007821126242178874,YAL020C,non_ess
0.04913294797687861,0.014953755726510502,0.02702702702702703,0.035349407437678795,0.029876977152899824,0.8334752595437828,0.6922680412371134,418,0.005041499365001988,YAL019W-A,non_ess
0.06358381502890173,0.007952286282306162,0.05405405405405406,0.2278299959133633,0.006480117820324006,0.1704901794674626,0.5974977113213306,1175,0.00012052478254095638,YAL019W,non_ess
0.028901734104046242,0.00760653470481459,0.0,0.06313853698406212,0.010235414534288641,0.2664050949619015,0.8847736625514404,299,0.001250995109746389,YAL018C,non_ess
0.20809248554913293,0.04218169245397182,0.0,0.2738046587658357,0.01769041769041769,0.5230355569978211,1.3052164261931187,227,0.0002759624460504226,YAL017W,non_ess
