hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,HFI_normalized,HFI_ratio,orf,label
-0.8453936581702434,-0.4511411472389801,0,0.75,-0.8885240323962846,0.0027624309392265192,0.13304928676218122,159,0.002849299836686473,YAL068C,non_ess
0.19615639278121771,0.14342795461785984,3,1.0588235294117647,0.4011761459174296,0.010668163952835484,0.6468946331071229,323,0.00047978055254726973,YAL067C,non_ess
-0.38248252441403846,-0.2945229447986418,3,0.5714285714285714,-0.9376035317824302,0.02922077922077922,1.9037456445993033,72,0.010281385281385282,YAL066W,non_ess
-0.7296658747311922,-0.43083878766338063,1,0.5,-0.8667109215579977,0.007772020725388602,0.5500563189907637,171,0.0025906735751295338,YAL065C,non_ess
-0.7296658747311922,-0.4250381134989237,2,0.0,-0.8721641992675694,0.007894736842105262,0.5519986675549634,204,0.002180082559339525,YAL064C-A,non_ess
3.9573093545503832,3.3657024529737094,20,0.8235294117647058,0.03035326166655193,0.06117989803350327,1.6050726189966156,76,0.0006229156284739525,YAL062W,non_ess
1.9899370360865118,1.866228181461581,0,0.5098039215686274,-0.07871229252488267,0.039904229848363934,0.8941397788165546,112,0.0009548512142287084,YAL061W,non_ess
1.0062508768545764,0.24784008957808537,1,0.78125,-0.17414465244238794,0.02874564459930314,0.5562830167472181,84,0.0017006802721088435,YAL060W,non_ess
-0.2667547409749872,-0.15240642776944588,5,1.4166666666666667,-0.637673257755985,0.017241379310344827,0.33365355445444433,169,0.0050639016156257535,YAL059W,non_ess
0.9483869851350506,0.48566773032082133,1,0.7857142857142857,0.15305201013191586,0.021220159151193636,0.4019040005813742,108,0.0009210138520483348,YAL058W,non_ess
-0.2667547409749872,-0.2597188998118999,11,0.9230769230769232,-0.8994305878154281,0.03142857142857143,0.5569791240278347,133,0.00736842105263158,YAL056C-A,non_ess
2.742167628440345,1.2368550346179994,8,0.8695652173913043,1.1837214972409729,0.02384557153671461,0.4070678928013115,130,0.0010918301985675188,YAL056W,non_ess
-0.035299174096884746,0.04191615673986278,3,0.3333333333333333,-0.7249257011091327,0.027675276752767528,0.40507568340989536,178,0.0018657489945685974,YAL055W,non_ess
