hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,HFI,HFI_ratio,orf,label
0.0028901734104046237,0.00017287578874578615,0.0,0.8,0.021250510829587253,0.0027624309392265192,0.13304928676218122,0.43922651933701656,0.005455366760485076,YAL068C,non_ess
0.05491329479768786,0.017892644135188866,0.08108108108108109,0.7727272727272727,0.11789946873722927,0.010668163952835484,0.6468946331071229,0.18135878719820325,0.000401555462458041,YAL067C,non_ess
0.008670520231213872,0.0009508168381018238,0.054054054054054064,4.0,0.022476501838986515,0.007894736842105262,0.5519986675549634,0.5368421052631579,0.0028766769865841077,YAL064C-A,non_ess
0.24277456647398846,0.11392514478347307,0.5405405405405406,1.3076923076923077,0.09011033919084592,0.06117989803350327,1.6050726189966156,0.05535324107793154,0.0008720818798635335,YAL062W,non_ess
0.031791907514450865,0.009075978909153772,0.13513513513513514,1.0,0.040049039640375976,0.017241379310344827,0.33365355445444433,0.26489028213166144,0.005917159763313609,YAL059W,non_ess
0.04335260115606936,0.01486731783213761,0.08108108108108109,4.5,0.0335104209235799,0.027675276752767528,0.40507568340989536,0.3284132841328413,0.0018553837223765496,YAL055W,non_ess
0.1445086705202312,0.039242804045293456,0.08108108108108109,1.6785714285714286,0.14241928892521455,0.023353573096683792,0.34423534517316584,0.07006071929005138,0.000887435777673984,YAL054C,non_ess
0.1213872832369942,0.03310571354481805,0.027027027027027032,1.7391304347826086,0.15672251736820594,0.01786473840918758,0.3032203180527161,0.11782220331773713,0.00040385303434900576,YAL053W,non_ess
0.1184971098265896,0.03397009248854698,0.2432432432432433,2.0,0.21066612178177366,0.013044861597200128,0.20255955140017864,0.10213172128539612,0.00046981721731425126,YAL051W,non_ess
0.10404624277456646,0.02048578096637566,0.13513513513513514,0.5,0.1319983653453208,0.018108651911468814,0.27212186160440904,0.2751509054325956,0.0002685215497739637,YAL048C,non_ess
0.02023121387283237,0.0035439536692886157,0.08108108108108109,0.8571428571428571,0.12382509194932573,0.003747323340471092,0.05731531049250535,0.5058886509635975,0.0002685156860745727,YAL047C,non_ess
0.01445086705202312,0.0026795747255596854,0.2702702702702703,0.6666666666666666,0.020841847159787496,0.01404494382022472,0.2575299782834482,0.43258426966292135,0.002973150445060557,YAL046C,non_ess
0.031791907514450865,0.0035439536692886157,0.0,0.8947368421052632,0.15713118103800575,0.004666949512091642,0.07071275646868888,0.3949936359779381,0.00018274062634007893,YAL043C,ess
0.07514450867052022,0.01521306940962918,0.08108108108108109,0.2631578947368421,0.0815284021250511,0.02085004009623096,0.3616497182815304,0.12830793905372895,0.0015687650360866078,YAL042W,non_ess
0.031791907514450865,0.01045898521912006,0.0,0.25,0.11524315488353085,0.0063145809414466144,0.1225843487278249,0.3128587830080368,0.0006498909826309525,YAL040C,non_ess
0.017341040462427744,0.007347221021695911,0.054054054054054064,0.0,0.02063751532488762,0.0169971671388102,0.40283286118980177,0.4050991501416431,0.0018423502842766298,YAL034C-B,ess
0.011560693641618495,0.002420261042441006,0.0,1.6666666666666667,0.05578259092766653,0.004602991944764097,0.112350578896691,0.4867663981588032,0.0011425866529556268,YAL034W-A,ess
0.05491329479768786,0.008038724176679056,0.2702702702702703,1.0666666666666669,0.08111973845525132,0.015310233682514104,0.5425832348046119,0.08783239323126511,0.0015228914237556276,YAL034C,non_ess
0.03757225433526011,0.009335292592272452,0.027027027027027032,0.6875,0.1520228851655088,0.0056967572304995615,0.20034740187744848,0.19588080631025412,0.00034507977028667107,YAL031C,non_ess
0.15028901734104044,0.04183594087648025,0.08108108108108109,0.75,0.2973028197793216,0.011778029445073612,0.4462417448178452,0.08788221970554927,0.0002977198164644897,YAL029C,non_ess
0.0,0.0,0.027027027027027032,0.8,0.05925623212096445,0.0,0.0,0.9891304347826086,0.0006151457238413758,YAL025C,ess
0.03757225433526011,0.006137090500475408,0.027027027027027032,1.3333333333333333,0.16775643645279936,0.005173099880620772,0.14748507759649826,0.480700358137684,0.00013209456521452682,YAL021C,non_ess
0.05780346820809248,0.016250324142103898,0.1891891891891892,0.8333333333333334,0.06477319166326115,0.01998001998001998,0.5572688181383834,0.15184815184815184,0.0007098164992901835,YAL020C,non_ess
0.06358381502890173,0.007952286282306162,0.054054054054054064,1.3333333333333333,0.2278299959133633,0.006480117820324006,0.1704901794674626,0.29513991163475706,0.00011876100523547896,YAL019W,non_ess
0.02890173410404624,0.00760653470481459,0.0,1.6,0.06313853698406212,0.010235414534288641,0.2664050949619015,0.2579324462640737,0.0008285811765852707,YAL018C,non_ess
0.20809248554913293,0.04218169245397182,0.0,1.2222222222222223,0.2738046587658357,0.01769041769041769,0.5230355569978211,0.08378378378378379,0.00039629071887136406,YAL017W,non_ess
0.049132947976878616,0.0076929725991874845,0.2702702702702703,0.3333333333333333,0.07825909276665305,0.014178482068390326,0.4867408446432634,0.13678065054211844,0.0007323175817246077,YAL015C,non_ess
0.005780346820809247,0.0004321894718644654,0.027027027027027032,1.25,0.09746628524724152,0.001350438892640108,0.02958570230977241,0.7258609047940581,0.000342320556506446,YAL010C,non_ess
0.008670520231213872,0.0014694442043391822,0.054054054054054064,0.6666666666666666,0.04965263588067021,0.003851091142490373,0.08162014063188551,0.4878048780487805,0.0023376798864941555,YAL009W,non_ess
0.017341040462427744,0.003803267352407295,0.054054054054054064,0.0,0.037188393951777685,0.010067114093959731,0.2127961923024244,0.2701342281879195,0.0014485805994414107,YAL008W,non_ess
0.10115606936416184,0.03146339355173308,0.1891891891891892,1.5263157894736843,0.12791172864732325,0.01815352697095436,0.3788966911373551,0.4118257261410788,0.00034621695914378587,YAL005C,non_ess
0.0028901734104046237,8.643789437289306e-05,0.0,0.9375,0.06375153248876175,0.0010141987829614604,0.02162803521140629,1.0,0.00037235290003250377,YAL003W,ess
0.03468208092485549,0.010286109430374276,0.027027027027027032,1.3333333333333333,0.2398855741724561,0.0033594624860022394,0.08161442260841319,0.2038073908174692,0.0001876622817272313,YAL001C,ess
0.13005780346820808,0.04079868614400553,0.1891891891891892,1.0,0.1068655496526359,0.027794935145151328,1.4664939662404468,0.09203211859172328,0.000911988923479984,YAR002W,non_ess
0.18208092485549127,0.08202956175987552,0.054054054054054064,0.8888888888888888,0.08377605230894974,0.04921875,3.516975,0.0734375,0.0014045877659574467,YAR003W,non_ess
0.0,0.0,0.0,0.13333333333333333,0.12362076011442585,0.0,0.0,0.6654155495978552,0.0002510299356438745,YAR007C,ess
0.017341040462427744,0.00112369262684761,0.0,0.0,0.05292194523906825,0.007255139056831924,0.4952640064490125,0.3639661426844015,0.0006548104464361037,YAR008W,ess
