hits_count,reads_count,hits_count_pro,orf_len,insertion_index,NI,NI_ratio,HFI,HFI_ratio,orf,label
0.05491329479768786,0.03958855562278503,0.16216216216216217,0.01798120147118921,0.06050955414012739,2.8065974679562795,0.6304012345679013,0.16878980891719744,0.654320987654321,YAL069W,non_ess
0.031791907514450865,0.04097156193275132,0.2702702702702703,0.013894564773191665,0.043307086614173235,2.0219656231995393,0.5407774390243901,0.5748031496062992,0.9798657718120806,YAL068W-A,non_ess
0.002890173410404624,0.00017287578874578615,0.0,0.021250510829587253,0.0027624309392265192,0.13304928676218122,0.15819209039548024,0.5497237569060773,1.4316546762589928,YAL068C,non_ess
0.014450867052023121,0.04028005877776817,0.08108108108108109,0.012055578259092769,0.022026431718061675,1.095846088752831,1.977401129943502,0.8458149779735683,0.8458149779735683,YAL067W-A,non_ess
0.05491329479768786,0.017892644135188866,0.08108108108108109,0.11789946873722927,0.010668163952835484,0.6468946331071229,0.4718319852419469,0.2537900056148231,2.183574879227053,YAL067C,non_ess
0.026011560693641616,0.004840522084882012,0.08108108108108109,0.017572537801389457,0.02922077922077922,1.9037456445993033,2.158536585365854,0.5097402597402597,1.3083333333333331,YAL066W,non_ess
0.008670520231213872,0.0007779410493560377,0.02702702702702703,0.022885165508786273,0.007772020725388602,0.5500563189907637,0.2850931677018634,0.5958549222797928,1.3450292397660821,YAL065C,non_ess
0.005780346820809248,0.0002593136831186792,0.02702702702702703,0.022476501838986515,0.005263157894736842,0.3738656987295826,0.8150630252100839,0.8210526315789474,0.8210526315789474,YAL064W-B,non_ess
0.008670520231213872,0.0009508168381018238,0.05405405405405406,0.022476501838986515,0.007894736842105262,0.5519986675549634,0.968354430379747,0.4447368421052632,0.6353383458646616,YAL064C-A,non_ess
0.005780346820809248,0.0006915031549831446,0.10810810810810811,0.015937883122190438,0.007042253521126761,0.39070859264111796,1.2790697674418603,0.4753521126760563,0.5487804878048781,YAL064W,non_ess
0.011560693641618497,0.0018151957818307546,0.0,0.016346546791990192,0.013793103448275862,0.7631289413658929,1.095132648694908,0.4620689655172414,0.4620689655172414,YAL063C-A,non_ess
0.03468208092485549,0.005359149451119371,0.0,0.2668573763792399,0.0030241935483870967,0.12419754637667915,0.42403459072610705,0.5950100806451613,1.3734729493891795,YAL063C,non_ess
0.24277456647398843,0.11392514478347307,0.5405405405405406,0.09011033919084593,0.06117989803350327,1.6050726189966156,0.982069833280906,0.06846321922796796,0.8392857142857144,YAL062W,non_ess
0.1445086705202312,0.06923675339268735,0.0,0.08193706579485084,0.039904229848363934,0.8941397788165546,0.7012987012987014,0.10614525139664804,0.8417721518987341,YAL061W,non_ess
