hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI_normalized,HFI_ratio,orf,label
-0.8414090926935753,-0.24298322405764852,0,1.125,-0.8885240323962846,0.013812154696132596,0.8410615627466456,6.321428571428571,0.3839779005524862,0.0024149553493867056,YAL068C,non_ess
0.6920122618636468,2.4139806431108384,2,0.7647058823529411,0.4011761459174296,0.016282987085906794,1.3710275126333522,2.119398496240602,0.11622683885457608,0.00035983541441045227,YAL067C,non_ess
-0.9691942055733439,-0.20092964862822943,4,0.7142857142857143,-0.9376035317824302,0.00974025974025974,0.8819612590799031,0.4632768361581921,0.3896103896103896,0.005411255411255412,YAL066W,non_ess
-0.7136239798138069,-0.006471386304223763,1,0.0,-0.8667109215579977,0.01813471502590673,1.9293914456974497,3.5076252723311536,0.4430051813471503,0.0025906735751295338,YAL065C,non_ess
-1.033086762013228,-0.24171845487180135,2,0.5,-0.8721641992675694,0.005263157894736842,0.5700378396972824,1.0326797385620914,0.7,0.003431372549019608,YAL064C-A,non_ess
3.0560368501393644,0.44631598222907076,9,0.6470588235294118,0.03035326166655193,0.048069919883466865,1.6343772760378732,1.0182575272261372,0.08157319737800436,0.0010733315444474258,YAL062W,non_ess
2.3532187293006377,1.5238993285708777,2,0.5490196078431373,-0.07871229252488267,0.04389465283320032,1.274977092016198,1.4259259259259256,0.12609736632083002,0.001125869342150268,YAL061W,non_ess
1.4587229391422578,0.32995721713112913,1,0.8125,-0.17414465244238794,0.03571428571428571,0.8570129870129869,1.5406060606060603,0.14721254355400698,0.001752530280404845,YAL060W,non_ess
-0.5858388669340383,-0.15950845779173392,4,1.3333333333333333,-0.637673257755985,0.014106583072100312,0.3385066970646908,1.0145454545454544,0.768025078369906,0.004544527090946189,YAL059W,non_ess
1.5226154955821423,0.18071445320116056,4,1.0714285714285714,0.15305201013191586,0.027851458885941646,0.6593737509538171,1.6406250000000002,0.1259946949602122,0.0011666175459278908,YAL058W,non_ess
