hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI_normalized,HFI_ratio,orf,label
-1.1008259063487924,-0.2790978536024289,1,0.25,-0.8721641992675694,0.002631578947368421,0.28134125636672325,0.5096774193548387,0.5868421052631579,0.0028766769865841077,YAL064C-A,non_ess
3.388091443095086,1.5796070341589192,8,0.7647058823529411,0.03035326166655193,0.0517115804806992,1.832136463573184,1.1414663996439696,0.06627822286962855,0.0008720818798635335,YAL062W,non_ess
1.0795053776668058,0.4712614905707501,2,0.625,-0.17414465244238794,0.03048780487804878,0.7920827731899366,1.4238845144356955,0.12630662020905922,0.0015036502405840384,YAL060W,non_ess
1.7207792847302168,1.0866068282911574,6,0.6428571428571429,0.15305201013191586,0.02984084880636605,0.7814007113576079,1.9442471590909087,0.09018567639257294,0.0008350525591904902,YAL058W,non_ess
-0.7801889528170868,-0.12888119762950592,14,0.6923076923076923,-0.8994305878154281,0.017142857142857144,0.4310104529616725,0.7738359201773836,1.0,0.0075187969924812035,YAL056C-A,non_ess
2.8750723174443573,0.9801882816500987,6,0.8260869565217391,1.1837214972409729,0.02384557153671461,0.5905105054370956,1.4506437768240341,0.13512490537471614,0.0010394223490362779,YAL056W,non_ess
2.233798410380946,0.5422071883314559,2,0.5,1.6390701859902124,0.016862869869551385,0.3658405597940261,1.8060889119529489,0.15081132675787465,0.00046981721731425126,YAL051W,non_ess
-0.0747876550473345,-0.13829236161817096,2,0.5384615384615384,-0.5449675366932656,0.022972972972972967,0.5419361984935755,3.0829918032786887,0.12297297297297298,0.0006794086904584142,YAL049C,non_ess
0.9512505962541234,-0.030063975748522855,3,2.0,0.5893142268976543,0.01659959758551308,0.3585772447183099,1.3177083333333337,0.14688128772635814,0.0002685215497739637,YAL048C,non_ess
-0.13891504575367564,-0.1900537635558288,10,0.8,-0.7521920896569914,0.03125,0.6552013422818792,1.9567486950037287,0.2890625,0.0026765046296296307,YAL044C,non_ess
-0.5878067806980635,-0.2331279371962573,5,2.0,-0.8748908381223552,0.02387267904509284,0.4015447027617413,0.902941176470588,0.4350132625994695,0.006692511732299531,YAL042C-A,non_ess
1.3360149404921702,-0.008345905005449659,5,3.8,-0.08416557023445441,0.03127506014434643,0.5372248234472411,1.4854838709677418,0.25100240577385724,0.0015687650360866078,YAL042W,non_ess
0.053467126365347735,-0.20453247738454425,1,0.9545454545454546,1.1128288870165404,0.007410296411856474,0.13602686063278496,1.8580441640378549,0.4426677067082683,0.0001970915880268336,YAL041W,ess
1.7849066754365581,0.15634946479618878,9,1.0909090909090908,-0.4822548430331907,0.056860321384425226,1.0639890275496555,0.4922945205479453,0.09765142150803464,0.0019147337550595024,YAL039C,non_ess
-0.13891504575367564,-0.1426359757667856,1,0.6666666666666666,-0.4877081207427624,0.0199252801992528,0.4194474801128421,1.2140240711669283,0.17310087173100872,0.0007904149394109988,YAL037W,non_ess
-0.0747876550473345,24.1736399638694,0,4.0,-0.2095909575546042,0.015329125338142471,0.3226937303325298,0.8384353741496601,0.2479711451758341,0.0007064704990764504,YAL036C,non_ess
0.2458492984843711,0.013010197891905651,2,1.0,1.5163714375248485,0.007313829787234044,0.15099756279797907,3.058767319636885,0.2360372340425532,0.00014150913311903666,YAL035W,non_ess
-0.3954246085790401,-0.21140986645318408,5,0.6,-0.4277220659374734,0.013808975834292293,0.3238340215257564,2.8823529411764706,0.4833141542002302,0.0011425866529556268,YAL034W-A,ess
-0.844316343523428,-0.24724468317925485,0,0.5,-0.7440121730926338,0.009596928982725529,0.4225174260026265,0.0,0.2840690978886756,0.0006412394986200353,YAL033W,ess
-0.3954246085790401,-0.16905962850419132,5,0.6923076923076923,-0.18232456900674554,0.010535557506584723,0.4589898803197634,0.8359133126934984,0.20895522388059695,0.0005869528760690928,YAL032C,ess
-0.4595519992853812,-0.0666227281660294,3,1.8,-0.7940005520970413,0.02360515021459228,0.8669527896995709,3.166666666666667,0.3133047210300429,0.002466966307323173,YAL030W,non_ess
0.11759451707168884,0.3500022622552581,1,1.6666666666666667,0.22394462035634835,0.012610340479192938,0.4884004884004884,1.5584415584415583,0.36380832282471626,0.000949891182309964,YAL028W,non_ess
