hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI,HFI_ratio,orf,label
0.0028901734104046237,0.00017287578874578615,0.0,,0.021250510829587253,0.0027624309392265192,0.13304928676218122,0.19915254237288132,0.5497237569060773,1.2208588957055213,YAL068C,non_ess
0.008670520231213872,0.0007779410493560378,0.027027027027027032,,0.022885165508786276,0.007772020725388602,0.5500563189907637,0.34347826086956523,0.5958549222797928,1.3939393939393938,YAL065C,non_ess
0.005780346820809247,0.0002593136831186792,0.027027027027027032,,0.022476501838986515,0.005263157894736842,0.3738656987295826,1.3706896551724137,0.8210526315789474,0.8210526315789474,YAL064W-B,non_ess
0.011560693641618495,0.0018151957818307548,0.0,,0.016346546791990192,0.013793103448275862,0.7631289413658929,2.6614785992217898,0.4620689655172414,0.5800865800865799,YAL063C-A,non_ess
0.017341040462427744,0.005013397873627798,0.0,,0.002860645688598284,0.06521739130434782,1.37162471395881,0.9578947368421052,0.44565217391304346,1.4137931034482758,YAL037C-A,non_ess
0.03757225433526011,0.005359149451119371,0.0,,0.051287290559869234,0.0161892901618929,0.34550178211019017,0.8901477832512313,0.17683686176836866,0.3576826196473552,YAL037W,non_ess
0.05780346820809248,0.032587086178580686,0.0,,0.07212913771965672,0.018034265103697024,0.38487609216131335,0.8714733542319749,0.2813345356176736,1.824561403508772,YAL036C,non_ess
0.0,0.0,0.054054054054054064,,0.032080098079280764,0.0,0.0,0.0,1.0,3.6433566433566433,YAL033W,ess
0.15028901734104044,0.04183594087648025,0.08108108108108109,,0.2973028197793216,0.011778029445073612,0.4462417448178452,1.478932584269663,0.1737259343148358,1.4390243902439026,YAL029C,non_ess
0.031791907514450865,0.009853919958509809,0.08108108108108109,,0.10461789946873724,0.006935687263556117,0.3133903133903134,0.8283950617283953,0.2572509457755359,1.088,YAL028W,non_ess
0.017341040462427744,0.017806206240815973,0.054054054054054064,,0.026358806702084188,0.013729977116704805,0.6242757680510248,2.2553191489361697,1.0,1.0,YAL026C-A,non_ess
0.023121387283236997,0.006137090500475408,0.0,,0.27360032693093583,0.0019670518809933608,0.06952678438622215,0.31209876543209875,0.4519301696582248,2.2747524752475248,YAL026C,non_ess
0.04046242774566474,0.00760653470481459,0.1891891891891892,,0.10237024928483858,0.00901481004507405,0.2928946455990886,0.4895104895104895,0.28718609143593044,2.639053254437869,YAL022C,non_ess
0.02890173410404624,0.00760653470481459,0.0,,0.06313853698406212,0.010235414534288641,0.2664050949619015,0.8847736625514404,0.3060388945752303,1.1455938697318009,YAL018C,non_ess
0.20809248554913293,0.04218169245397182,0.0,,0.2738046587658357,0.01769041769041769,0.5230355569978211,1.474106784423926,0.055773955773955775,0.3139695712309821,YAL017W,non_ess
0.005780346820809247,0.0004321894718644654,0.027027027027027032,,0.09746628524724152,0.001350438892640108,0.02958570230977241,0.11025859619210003,0.9851451721809588,4.631746031746031,YAL010C,non_ess
0.04335260115606936,0.01702826519145994,0.027027027027027032,,0.0406620351450756,0.023183925811437404,0.4603839583502807,1.2236842105263157,1.0,1.0,YAL004W,non_ess
0.18208092485549127,0.08202956175987552,0.054054054054054064,,0.08377605230894974,0.04921875,3.516975,1.08,0.14765625,1.5,YAR003W,non_ess
0.0,0.0,0.0,,0.01920719248058848,0.0,0.0,0.0,1.0,1.6354679802955665,YAR019W-A,non_ess
0.0028901734104046237,8.643789437289306e-05,0.0,0.0,0.007968941561095219,0.0059880239520958105,0.20480272332048235,,0.9700598802395208,0.9700598802395208,YAR020C,non_ess
0.011560693641618495,0.0030253263030512573,0.054054054054054064,,0.04454434000817328,0.005681818181818182,0.1651656189555126,0.4556737588652483,1.0,1.9610027855153205,YAR033W,non_ess
0.008670520231213872,0.004667646296136226,0.32432432432432434,1.5,0.0020433183489987745,0.0375,1.32002508361204,,0.475,0.475,YAR035C-A,non_ess
0.0028901734104046237,0.001901633676203648,0.054054054054054064,,0.01838986514098897,0.003125,0.18196721311475408,,0.76875,0.76875,YAR047C,non_ess
0.049132947976878616,0.010631861007865848,0.0,,0.31078872088271353,0.003685237372642532,0.3568318829808099,0.296343537414966,0.4511164101452417,1.0057999033349443,YAR050W,non_ess
0.0,0.0,0.0,,0.01675521046178995,0.0,0.0,,1.0,1.0,YAR053W,non_ess
0.0,0.0,0.0,,0.019411524315488357,0.0,0.0,,1.0,1.0,YAR060C,non_ess
0.008670520231213872,0.0015558820987120756,0.0,,0.016959542296689827,0.010033444816053512,1.588089330024814,,0.3879598662207358,0.3879598662207358,YAR064W,non_ess
0.0,0.0,0.0,,0.03821005312627708,0.0,0.0,,1.0,1.0,YAR066W,non_ess
0.0,0.0,0.0,,0.029628116060482226,0.0,0.0,0.0,1.0,1.0,YAR068W,non_ess
0.0,0.0,0.0,,0.016550878626890073,0.0,0.0,,1.0,1.0,YAR069C,non_ess
0.011560693641618495,0.0042354568242717605,0.0,,0.016959542296689827,0.013377926421404682,1.7760054883800702,,0.903010033444816,0.903010033444816,YAR070C,non_ess
0.0,0.0,0.0,,0.09215365753984472,0.0,0.0,,1.0,1.0,YAR071W,non_ess
0.02890173410404624,0.005704901028610943,0.0,,0.07907642010625256,0.008257638315441783,0.7951682229138877,0.4700854700854701,0.3526011560693641,0.9182795698924732,YAR073W,non_ess
0.01445086705202312,0.002420261042441006,0.0,,0.1585615038823049,0.0021026072329688814,0.11402976900659145,2.0058139534883725,0.6387720773759462,0.9889322916666669,YBL113C,non_ess
0.0,0.0,0.0,,0.029423784225582342,0.0,0.0,0.0,1.0,1.0,YBL113W-A,non_ess
0.0,0.0,0.0,,0.01818553330608909,0.0,0.0,,1.0,1.0,YBL112C,non_ess
