hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI_normalized,HFI_ratio,orf,label
0.3296139869261578,1.6011549058954286,3,1.4117647058823528,0.4011761459174296,0.01852891633913532,1.118949107611307,0.5781269484973188,0.19876473891072435,0.0006153707087019329,YAL067C,non_ess
-0.7271367428520483,-0.19518330299044312,1,0.0,-0.8667109215579977,0.02590673575129533,1.87426597582038,0.29347826086956524,0.41450777202072536,0.002424022058600733,YAL065C,non_ess
-1.00281084627245,-0.22872818225030084,2,0.5,-0.8721641992675694,0.010526315789473684,0.8189276006918705,0.6740506329113924,0.33157894736842103,0.0016253869969040248,YAL064C-A,non_ess
3.5917575440675766,1.1799582562539015,20,1.4705882352941175,0.03035326166655193,0.07574654042243263,1.794719592134013,0.8943305829118979,0.059723233794610336,0.000785832023613294,YAL062W,non_ess
1.7539301879315663,0.3260525132011922,0,0.0,-0.07871229252488267,0.05107741420590583,1.0141129643286493,0.8816964285714286,0.1149241819632881,0.001026108767529358,YAL061W,non_ess
1.202581981090763,0.6214062430157974,1,1.0,0.15305201013191586,0.03448275862068965,0.5543704891740177,0.7249736564805057,0.10676392572944296,0.0009885548678652126,YAL058W,non_ess
-0.4055169555282465,-0.12571165955286795,11,1.5384615384615383,-0.8994305878154281,0.04857142857142857,0.7291608876560333,0.7638631383785607,0.9057142857142856,0.006809881847475832,YAL056C-A,non_ess
2.5350068142893707,0.5412161174478535,8,1.391304347826087,1.1837214972409729,0.030658591975775924,0.44898496370616015,0.9066403681788296,0.056396669190007576,0.00043382053223082746,YAL056W,non_ess
1.8917672396417669,0.9102097893062884,3,1.2340425531914894,0.7283728084917334,0.031293787949556284,0.40823673199699895,0.8432248207779999,0.08921064922933207,0.0005947376615288804,YAL054C,non_ess
1.6620388201247658,0.6533631989970821,1,1.3,0.919237528326744,0.026371756699276903,0.37002504844274303,0.8194588969823102,0.15057422373458104,0.0005435892553594983,YAL053W,non_ess
0.09988556740915648,-0.11618411988142907,3,1.2307692307692308,-0.5449675366932656,0.03783783783783784,0.5112549168887198,0.3438256658595641,0.12027027027027028,0.0006644766313274601,YAL049C,non_ess
0.09988556740915648,0.003704087650843474,3,0.8333333333333334,0.4802486727062197,0.014989293361884369,0.1918504116903945,0.29875,0.2955032119914347,0.00031270181163114784,YAL047C,non_ess
-0.9568651623690496,-0.246989299953892,10,1.6666666666666667,-0.8939773101058563,0.01404494382022472,0.2204753051491392,1.168067226890756,0.5337078651685393,0.003465635488107398,YAL046C,non_ess
-0.08389716820444461,-0.1533018265180764,8,1.5333333333333334,-0.7521920896569914,0.046875,0.7006578947368421,0.4778963414634146,0.138671875,0.0012839988425925929,YAL044C,non_ess
-0.4514626394316468,-0.06795095029476976,2,3.4000000000000004,-0.8748908381223552,0.042440318302387266,0.5127707002403457,0.8672638436482086,0.22015915119363394,0.003387063864517445,YAL042C-A,non_ess
0.0539398835057562,0.059479892810725236,0,0.0,0.36572984080521337,0.01549942594718714,0.2110306455886249,0.5808841099163679,0.15442020665901265,0.0002833398287321333,YAL040C,non_ess
1.1106906132839625,0.18413187017871724,0,0.0,0.14759873242234414,0.033288948069241014,0.4933105066260859,0.16744186046511628,0.12250332889480693,0.0003070258869544033,YAL038W,ess
0.5593424064431591,-0.07172226808138098,0,0.0,1.5163714375248485,0.012632978723404254,0.1847947337904608,0.2671369144510761,0.1914893617021277,0.00011480177560079598,YAL035W,non_ess
-0.08389716820444461,-0.1469501334037838,2,0.0,-0.8967039489606422,0.0679886685552408,1.0508683335386129,0.3833333333333334,0.13314447592067988,0.0009310802511935657,YAL034C-B,ess
-0.7730824267554486,-0.18307538799132286,2,1.1666666666666667,-0.7440121730926338,0.01727447216890595,0.4816698656429942,0.0,0.29942418426103645,0.0006759010931400373,YAL033W,ess
0.2377226191193573,-0.02666494505186795,1,1.9090909090909087,0.8565248346666691,0.013584574934268186,0.3389177284882807,0.5911387485425573,0.2072743207712533,0.0004637009413227144,YAL031C,non_ess
-0.2217342199146454,-0.14913352791182186,1,2.0,-0.5040679538714776,0.0267515923566879,0.7057796650153338,1.3130699088145896,0.1910828025477707,0.0006369426751592357,YAL027W,non_ess
0.9269078776703612,0.1912775249322964,0,0.0,2.4788749532642593,0.011310548315711828,0.2632691042917314,0.2640901771336554,0.10327022375215146,0.00010224774628925888,YAL026C,non_ess
-0.9109194784656496,-0.2382557219217397,1,1.5,-0.3813692054061137,0.006521739130434782,0.1831730769230769,0.0,0.5565217391304348,0.0006115623506927855,YAL025C,ess
0.7431251420567603,-0.022695136855435085,0,0.0,2.697006061647128,0.00975156721615974,0.2662177850011609,0.6079027355623101,0.10030183422335733,0.00018783115023100625,YAL024C,non_ess
