hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,reads_by_len,NI,NI_ratio,HFI,HFI_ratio,orf,label
0.03678929765886287,0.022478165558996486,0.2,0.8571428571428571,0.01798120147118921,0.03503184713375796,2.0573248407643314,2.02484076433121,0.9538461538461538,0.3694267515923567,0.4827586206896552,YAL069W,non_ess
0.046822742474916385,0.021991022652145167,0.03333333333333333,0.25,0.013894564773191665,0.05511811023622047,2.4881889763779528,3.1495475379010465,1.6847014925373134,0.5039370078740157,1.40625,YAL068W-A,non_ess
0.010033444816053512,0.0025053063780924876,0.2,0.8571428571428571,0.012055578259092769,0.013215859030837005,0.3171806167400881,0.7916928886091882,0.7295918367346937,0.9030837004405288,0.6487804878048781,YAL067W-A,non_ess
0.010033444816053512,0.0013570409548000974,0.2,2.0,0.017572537801389457,0.00974025974025974,0.1266233766233766,0.946103896103896,1.892207792207792,0.4642857142857143,2.1538461538461537,YAL066W,non_ess
0.0,0.0,0.0,1.0,0.016346546791990192,0.0,0.0,0.0,1.0,1.0,1.0,YAL063C-A,non_ess
0.25752508361204013,0.06360694526601482,0.6333333333333333,1.5833333333333333,0.09011033919084593,0.056081573197378005,1.3313911143481427,1.8407380432143725,1.1166666666666665,0.11361981063364895,0.4487179487179487,YAL062W,non_ess
0.2508361204013378,0.1311110337868402,0.03333333333333333,0.25,0.08193706579485084,0.05985634477254589,3.0071827613727056,1.6327769874041431,1.427536231884058,0.10295291300877893,1.3953488372093024,YAL061W,non_ess
0.11371237458193979,0.03270816660287414,0.06666666666666667,1.0,0.07478545157335513,0.02961672473867596,0.818815331010453,0.6284269020917127,0.7416355262014427,0.11062717770034844,1.0,YAL060W,non_ess
0.030100334448160536,0.006089286335641463,0.2,1.5,0.040049039640375976,0.014106583072100312,0.274294670846395,0.2993226420990031,3.631832797427653,0.8385579937304075,1.1925233644859814,YAL059W,non_ess
0.12709030100334448,0.02835867636313024,0.06666666666666667,1.0,0.09930527176134042,0.025198938992042442,0.5404509283819628,0.5262847892809347,0.9256042296072508,0.14655172413793102,0.7104072398190046,YAL058W,non_ess
0.030100334448160536,0.006750408852082536,0.5666666666666667,2.125,0.020433183489987742,0.025714285714285717,0.5542857142857143,0.5033001808318264,1.7871835443037971,0.98,1.020408163265306,YAL056C-A,non_ess
0.15719063545150502,0.01826785900692439,0.16666666666666666,2.5,0.1765427053534941,0.017789553368660106,0.1987130961392884,0.3365433538923568,0.7161041465766635,0.1101438304314913,0.7903780068728522,YAL056W,non_ess
0.05351170568561873,0.01172622568634956,0.1,3.0,0.0335104209235799,0.029520295202952032,0.6217712177121771,0.4374371016437437,1.0446280991735537,0.26752767527675275,1.0,YAL055W,non_ess
0.1705685618729097,0.06311980235916351,0.1,0.6,0.14241928892521455,0.02382064455861747,0.8472676319476881,0.3610708227832543,0.904037640879746,0.07239607659971976,2.7741935483870965,YAL054C,non_ess
0.11036789297658862,0.040537249034413164,0.03333333333333333,2.0,0.15672251736820597,0.014036580178647385,0.4955338153977031,0.2461860201332766,0.6254901960784314,0.15950659293917482,1.0453333333333334,YAL053W,non_ess
0.19732441471571907,0.03434357493301785,0.16666666666666666,2.5,0.21066612178177363,0.018771874005727014,0.31403118040089084,0.2914881349417205,0.9117879300620416,0.11517658288259625,0.8729281767955801,YAL051W,non_ess
0.06020066889632107,0.004488673927415707,0.06666666666666667,2.0,0.1319983653453208,0.009054325955734409,0.06488933601609657,0.13908450704225353,0.3384615384615385,0.16549295774647887,0.6018237082066871,YAL048C,non_ess
0.010033444816053512,0.000487142906851317,0.03333333333333333,2.0,0.0190028606456886,0.00911854103343465,0.0425531914893617,0.13754653188074178,0.4382022471910113,0.8267477203647416,1.2095588235294117,YAL047W-A,non_ess
