hits_count,reads_count,hits_count_pro,orf_len,insertion_index,NI,HFI,orf,label
0.05472636815920398,0.013513644515534873,0.38888888888888884,0.01798120147118921,0.03503184713375796,2.1228169303472364,0.17834394904458598,YAL069W,non_ess
0.03980099502487562,0.013833551451698898,0.2222222222222222,0.013894564773191665,0.031496062992125984,1.8694988707806877,0.7086614173228346,YAL068W-A,non_ess
0.014925373134328358,0.0008918617614269787,0.05555555555555555,0.021250510829587253,0.008287292817679558,0.5010579522745974,0.4613259668508287,YAL068C,non_ess
0.01990049751243781,0.001621346517376763,0.38888888888888884,0.012055578259092769,0.01762114537444934,1.0851175256461605,0.5859030837004405,YAL067W-A,non_ess
0.08955223880597014,0.002018806650186612,0.05555555555555555,0.11789946873722927,0.010106681639528357,0.8760114938732371,0.3368893879842785,YAL067C,non_ess
0.0,0.0,0.16666666666666666,0.017572537801389457,0.0,0.0,1.0,YAL066W,non_ess
0.029850746268656716,0.0020866656972517083,0.16666666666666666,0.022885165508786273,0.015544041450777204,1.7571243523316058,0.4430051813471503,YAL065C,non_ess
0.0,0.0,0.16666666666666666,0.022476501838986515,0.0,0.0,1.0,YAL064W-B,non_ess
0.009950248756218905,8.482380883137026e-05,0.05555555555555555,0.022476501838986515,0.005263157894736842,0.6508641005498822,0.4447368421052632,YAL064C-A,non_ess
0.0,0.0,0.05555555555555555,0.015937883122190438,0.0,0.0,1.0,YAL064W,non_ess
0.0,0.0,0.0,0.016346546791990192,0.0,0.0,1.0,YAL063C-A,non_ess
0.0845771144278607,0.0024405021569482814,0.1111111111111111,0.2668573763792399,0.004284274193548387,0.2849042338709677,0.4342237903225806,YAL063C,non_ess
0.29850746268656714,0.009694149580728029,0.6666666666666666,0.09011033919084593,0.043699927166788055,1.6484221282516769,0.05098324836125273,YAL062W,non_ess
0.22388059701492538,0.005428723765207697,0.2222222222222222,0.08193706579485084,0.035913806863527534,1.1437727119886891,0.14365522745411013,YAL061W,non_ess
