hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI,HFI_ratio,orf,label
0.05491329479768786,0.03958855562278503,0.16216216216216214,0.8535665294924555,0.017981201471189208,0.06050955414012739,0.8535665294924555,0.8535665294924555,0.16878980891719744,1.2325581395348837,YAL069W,non_ess
0.0028901734104046237,0.00017287578874578615,0.0,0.19915254237288132,0.021250510829587253,0.0027624309392265192,0.19915254237288132,0.19915254237288132,0.5497237569060773,1.2208588957055213,YAL068C,non_ess
0.01445086705202312,0.04028005877776817,0.08108108108108109,0.9957627118644068,0.012055578259092769,0.022026431718061675,0.9957627118644068,0.9957627118644068,0.8458149779735683,1.5238095238095242,YAL067W-A,non_ess
0.05491329479768786,0.017892644135188866,0.08108108108108109,0.6606995884773662,0.11789946873722927,0.010668163952835484,0.6606995884773662,0.6606995884773662,0.2537900056148231,0.7902097902097902,YAL067C,non_ess
0.005780346820809247,0.0002593136831186792,0.027027027027027032,1.3706896551724137,0.022476501838986515,0.005263157894736842,1.3706896551724137,1.3706896551724137,0.8210526315789474,0.8210526315789474,YAL064W-B,non_ess
0.008670520231213872,0.0009508168381018238,0.054054054054054064,0.6413502109704642,0.022476501838986515,0.007894736842105262,0.6413502109704642,0.6413502109704642,0.4447368421052632,1.5504587155963303,YAL064C-A,non_ess
0.005780346820809247,0.0006915031549831446,0.10810810810810813,1.3255813953488371,0.015937883122190438,0.007042253521126761,1.3255813953488371,1.3255813953488371,0.4753521126760563,0.5487804878048781,YAL064W,non_ess
0.011560693641618495,0.0018151957818307548,0.0,2.6614785992217898,0.016346546791990192,0.013793103448275862,2.6614785992217898,2.6614785992217898,0.4620689655172414,0.5800865800865799,YAL063C-A,non_ess
0.03468208092485549,0.005359149451119371,0.0,0.6380475049030289,0.2668573763792399,0.0030241935483870967,0.6380475049030289,0.6380475049030289,0.5950100806451613,1.3663194444444444,YAL063C,non_ess
0.24277456647398846,0.11392514478347307,0.5405405405405406,0.9456601198888837,0.09011033919084592,0.06117989803350327,0.9456601198888837,0.9456601198888837,0.06846321922796796,1.160493827160494,YAL062W,non_ess
