hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI,HFI_ratio,orf,label
0.05491329479768786,0.03958855562278503,0.16216216216216214,1.9230769230769231,0.017981201471189208,0.06050955414012739,2.8065974679562795,0.8535665294924555,0.2611464968152866,0.0016700326238931178,YAL069W,non_ess
0.031791907514450865,0.04097156193275132,0.2702702702702703,1.4545454545454546,0.013894564773191663,0.043307086614173235,2.0219656231995398,0.701688555347092,0.8858267716535433,0.0023272090988626427,YAL068W-A,non_ess
0.0028901734104046237,0.00017287578874578615,0.0,0.7272727272727273,0.021250510829587253,0.0027624309392265192,0.13304928676218122,0.19915254237288132,0.43922651933701656,0.002831926057194482,YAL068C,non_ess
0.01445086705202312,0.04028005877776817,0.08108108108108109,0.25,0.012055578259092769,0.022026431718061675,1.095846088752831,0.9957627118644068,0.31277533039647576,0.00781783210274865,YAL067W-A,non_ess
0.05491329479768786,0.017892644135188866,0.08108108108108109,0.7727272727272727,0.11789946873722927,0.010668163952835484,0.6468946331071229,0.6606995884773662,0.18135878719820325,0.0009943278118008632,YAL067C,non_ess
0.026011560693641616,0.004840522084882012,0.08108108108108109,2.0,0.017572537801389457,0.02922077922077922,1.9037456445993035,1.258536585365854,0.23376623376623376,0.008297258297258296,YAL066W,non_ess
0.008670520231213872,0.0007779410493560378,0.027027027027027032,2.0,0.022885165508786276,0.007772020725388602,0.5500563189907637,0.34347826086956523,0.4430051813471503,0.0024997727479320053,YAL065C,non_ess
0.005780346820809247,0.0002593136831186792,0.027027027027027032,0.6666666666666666,0.022476501838986515,0.005263157894736842,0.3738656987295826,1.3706896551724137,0.37894736842105264,0.006944444444444444,YAL064W-B,non_ess
0.008670520231213872,0.0009508168381018238,0.054054054054054064,4.0,0.022476501838986515,0.007894736842105262,0.5519986675549634,0.6413502109704642,0.5368421052631579,0.0014060887512899894,YAL064C-A,non_ess
0.005780346820809247,0.0006915031549831446,0.10810810810810813,1.5,0.015937883122190438,0.007042253521126761,0.390708592641118,1.3255813953488371,0.6232394366197183,0.0048937693960372395,YAL064W,non_ess
0.011560693641618495,0.0018151957818307548,0.0,3.0,0.016346546791990192,0.013793103448275862,0.7631289413658929,2.6614785992217898,0.4689655172413793,0.005856997971602434,YAL063C-A,non_ess
0.03468208092485549,0.005359149451119371,0.0,1.375,0.2668573763792399,0.0030241935483870967,0.12419754637667915,0.6380475049030289,0.40095766129032256,0.00027371707791812815,YAL063C,non_ess
0.24277456647398846,0.11392514478347307,0.5405405405405406,1.0,0.09011033919084592,0.06117989803350327,1.6050726189966156,0.9456601198888837,0.05535324107793154,0.0007762487062521563,YAL062W,non_ess
0.0953757225433526,0.021004408332613016,0.027027027027027032,1.1851851851851851,0.07478545157335513,0.02874564459930314,0.5562830167472181,0.8959417273673257,0.07317073170731707,0.0014206902273104366,YAL060W,non_ess
0.031791907514450865,0.009075978909153772,0.13513513513513514,1.0,0.040049039640375976,0.017241379310344827,0.33365355445444433,1.028673835125448,0.26489028213166144,0.0045908998163640075,YAL059W,non_ess
