hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI,orf,label
0.05491329479768786,0.017892644135188866,0.08108108108108109,0.7727272727272727,0.11789946873722927,0.010668163952835484,0.6468946331071229,0.6606995884773662,0.18135878719820325,YAL067C,non_ess
0.026011560693641616,0.004840522084882012,0.08108108108108109,2.0,0.017572537801389457,0.02922077922077922,1.9037456445993035,1.258536585365854,0.23376623376623376,YAL066W,non_ess
0.1445086705202312,0.06923675339268735,0.0,1.6451612903225807,0.08193706579485084,0.039904229848363934,0.8941397788165546,0.8142857142857144,0.0893854748603352,YAL061W,non_ess
0.031791907514450865,0.009075978909153772,0.13513513513513514,1.0,0.040049039640375976,0.017241379310344827,0.33365355445444433,1.028673835125448,0.26489028213166144,YAL059W,non_ess
0.09248554913294796,0.02809231567119025,0.027027027027027032,1.2727272727272727,0.09930527176134042,0.02122015915119364,0.4019040005813742,0.7378995433789954,0.07161803713527852,YAL058W,non_ess
0.18208092485549127,0.05047973031376955,0.21621621621621626,0.9583333333333334,0.1765427053534941,0.02384557153671461,0.4070678928013115,0.9642125625853436,0.04920514761544285,YAL056W,non_ess
0.04335260115606936,0.01486731783213761,0.08108108108108109,2.25,0.0335104209235799,0.027675276752767528,0.40507568340989536,1.4387755102040818,0.3284132841328413,YAL055W,non_ess
0.1213872832369942,0.03310571354481805,0.027027027027027032,1.4814814814814814,0.15672251736820594,0.01786473840918758,0.3032203180527161,0.7068723702664798,0.11782220331773713,YAL053W,non_ess
0.10404624277456646,0.02048578096637566,0.13513513513513514,0.6666666666666666,0.1319983653453208,0.018108651911468814,0.27212186160440904,0.7826086956521738,0.2751509054325956,YAL048C,non_ess
0.008670520231213872,0.00112369262684761,0.054054054054054064,0.3636363636363637,0.017572537801389457,0.00974025974025974,0.2011895667357852,0.4739495798319329,0.18181818181818185,YAL045C,non_ess
0.026011560693641616,0.003457515774915723,0.21621621621621626,1.6666666666666667,0.031467102574581116,0.017578125,0.3348418445121951,0.3658536585365854,0.2109375,YAL044C,non_ess
0.031791907514450865,0.0035439536692886157,0.0,0.8095238095238095,0.15713118103800575,0.004666949512091642,0.07071275646868888,0.3725068158989812,0.3949936359779381,YAL043C,ess
0.02890173410404624,0.007260783127323019,0.054054054054054064,0.4545454545454545,0.02227217000408664,0.026525198938992044,0.4447074884006256,0.6747324336900885,0.1724137931034483,YAL042C-A,non_ess
0.02890173410404624,0.004321894718644654,0.0,2.0,0.17123007764609727,0.0039001560062402493,0.07320970258165166,0.3142559833506764,0.87597503900156,YAL041W,ess
0.031791907514450865,0.01045898521912006,0.0,0.4,0.11524315488353085,0.0063145809414466144,0.1225843487278249,0.6719758064516129,0.3128587830080368,YAL040C,non_ess
0.2543352601156069,0.1247298815800847,0.2432432432432433,1.1785714285714286,0.05169595422966899,0.10877626699629173,2.161285537700865,1.294328358208955,0.0630407911001236,YAL039C,non_ess
0.017341040462427744,0.0012965684155933962,0.0,0.02631578947368421,0.09889660809154067,0.0039946737683089215,0.08260082901646089,0.1679250981576563,0.26564580559254325,YAL038W,ess
0.03757225433526011,0.005359149451119371,0.0,1.5,0.051287290559869234,0.0161892901618929,0.34550178211019017,0.8901477832512313,0.2727272727272727,YAL037W,non_ess
0.017341040462427744,0.007347221021695911,0.054054054054054064,0.0,0.02063751532488762,0.0169971671388102,0.40283286118980177,0.5610389610389611,0.4050991501416431,YAL034C-B,ess
0.011560693641618495,0.002420261042441006,0.0,0.8333333333333334,0.05578259092766653,0.004602991944764097,0.112350578896691,0.3401360544217687,0.4867663981588032,YAL034W-A,ess
0.0,0.0,0.054054054054054064,1.2,0.032080098079280764,0.0,0.0,0.0,0.8502879078694817,YAL033W,ess
0.049132947976878616,0.006223528394848302,0.0,1.625,0.0741724560686555,0.01492537313432836,0.5490878938640132,0.6660818713450293,0.3125548726953468,YAL032C,ess
0.031791907514450865,0.009853919958509809,0.08108108108108109,0.75,0.10461789946873724,0.006935687263556117,0.3133903133903134,0.8283950617283953,0.2414880201765448,YAL028W,non_ess
0.023121387283236997,0.006137090500475408,0.0,0.3636363636363637,0.27360032693093583,0.0019670518809933608,0.06952678438622215,0.31209876543209875,0.24834029997541185,YAL026C,non_ess
0.05780346820809248,0.009421730486645344,0.0,1.2307692307692308,0.28994687372292605,0.004643603436266543,0.16183451975754462,0.6219312602291326,0.1239842117483167,YAL024C,non_ess
0.10982658959537572,0.023856858846918492,0.0,1.8461538461538465,0.15181855333060892,0.016673979815708645,0.5081774302923929,0.7094155844155846,0.14172882843352347,YAL023C,non_ess
0.06358381502890173,0.007952286282306162,0.054054054054054064,1.2307692307692308,0.2278299959133633,0.006480117820324006,0.1704901794674626,0.6439754935330158,0.29513991163475706,YAL019W,non_ess
0.02890173410404624,0.00760653470481459,0.0,1.4545454545454546,0.06313853698406212,0.010235414534288641,0.2664050949619015,0.8847736625514404,0.2579324462640737,YAL018C,non_ess
0.20809248554913293,0.04218169245397182,0.0,1.8333333333333333,0.2738046587658357,0.01769041769041769,0.5230355569978211,1.474106784423926,0.08378378378378379,YAL017W,non_ess
0.023121387283236997,0.0033710778805428297,0.08108108108108109,0.4545454545454545,0.0488353085410707,0.010430247718383313,0.3266081806731045,1.7084745762711862,0.2255541069100391,YAL014C,non_ess
0.0028901734104046237,0.0002593136831186792,0.027027027027027032,1.0909090909090908,0.07948508377605233,0.0008216926869350862,0.019806322496735914,0.08711656441717792,0.7009038619556286,YAL013W,non_ess
0.023121387283236997,0.003889705246780188,0.0,0.26666666666666666,0.07723743359215368,0.006756756756756757,0.14019347216068528,0.30791161796151106,0.3369932432432433,YAL012W,non_ess
0.03757225433526011,0.003284639986169937,0.32432432432432434,0.6,0.12443808745402535,0.0069259456579648365,0.15173508965637938,0.8702553485162181,0.3846563665423548,YAL011W,non_ess
0.008670520231213872,0.0014694442043391822,0.054054054054054064,0.6666666666666666,0.04965263588067021,0.003851091142490373,0.08162014063188551,1.3656716417910448,0.4878048780487805,YAL009W,non_ess
0.017341040462427744,0.003803267352407295,0.054054054054054064,0.0,0.037188393951777685,0.010067114093959731,0.2127961923024244,0.5418367346938775,0.2701342281879195,YAL008W,non_ess
0.10115606936416184,0.03146339355173308,0.1891891891891892,1.16,0.12791172864732325,0.01815352697095436,0.3788966911373551,0.9132730015082956,0.4118257261410788,YAL005C,non_ess
0.04335260115606936,0.01702826519145994,0.027027027027027032,1.0,0.0406620351450756,0.023183925811437404,0.4603839583502807,1.2236842105263157,0.3863987635239568,YAL004W,non_ess
0.03468208092485549,0.010286109430374276,0.027027027027027032,1.4285714285714286,0.2398855741724561,0.0033594624860022394,0.08161442260841319,0.09287531806615776,0.2038073908174692,YAL001C,ess
0.0,0.0,0.0,0.13333333333333333,0.12362076011442585,0.0,0.0,0.0,0.6654155495978552,YAR007C,ess
0.03757225433526011,0.004667646296136226,0.0,0.5,0.14160196158561505,0.006106153123532175,0.5218991021163912,0.6594202898550724,0.18788163457022075,YAR014C,non_ess
0.005780346820809247,0.0005186273662373584,0.0,0.5,0.05925623212096445,0.002173913043478261,0.1471691352126135,0.1185243328100471,0.5836956521739131,YAR015W,non_ess
0.02023121387283237,0.003457515774915723,0.08108108108108109,1.6470588235294117,0.08561503882304862,0.005355776587605203,0.30698656545373754,0.3790393013100437,0.2869166029074216,YAR018C,non_ess
0.04624277456647399,0.007347221021695911,0.0,0.5,0.19574989783408256,0.005471956224350204,0.2490913934074666,0.4658180103724658,0.3160054719562244,YAR019C,ess
0.0028901734104046237,8.643789437289306e-05,0.0,2.5,0.007968941561095219,0.0059880239520958105,0.20480272332048235,0.0,0.5508982035928144,YAR020C,non_ess
