hits_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI,orf,label
0.04702194357366771,0.42424242424242425,4.666666666666667,0.01798120147118921,0.04777070063694268,2.492701698513801,0.6746031746031748,0.2611464968152866,YAL069W,non_ess
0.006269592476489028,0.15151515151515152,0.625,0.013894564773191665,0.007874015748031496,0.4129543738539532,0.14646996838777662,1.0,YAL068W-A,non_ess
0.003134796238244514,0.030303030303030304,0.2,0.017572537801389457,0.003246753246753247,0.3401027077497666,0.4161220043572985,0.9935064935064936,YAL066W,non_ess
0.225705329153605,0.36363636363636365,1.0909090909090908,0.09011033919084593,0.05243991260014567,2.114890517735662,1.6734505087881593,0.09031318281136197,YAL062W,non_ess
0.18495297805642633,0.0,0.0,0.08193706579485084,0.047086991221069435,1.5714031006435618,1.0638297872340423,0.10933758978451716,YAL061W,non_ess
0.16300940438871472,0.0,0.0,0.07478545157335513,0.04529616724738676,1.16761487369338,1.3921493902439028,0.1167247386759582,YAL060W,non_ess
0.01567398119122257,0.3939393939393939,1.8571428571428568,0.020433183489987742,0.014285714285714284,0.3534285714285714,0.78,1.0,YAL056C-A,non_ess
0.028213166144200625,0.030303030303030304,0.5,0.0335104209235799,0.016605166051660517,0.3523439376405599,1.3922231614539309,0.5645756457564576,YAL055W,non_ess
0.07210031347962383,0.0,0.0,0.15713118103800575,0.00975816716164616,0.1749990056215528,0.7002527573529411,0.3949936359779381,YAL043C,ess
0.012539184952978056,0.030303030303030304,1.0,0.022272170004086638,0.010610079575596816,0.20376895364028666,0.3868159203980099,0.5278514588859416,YAL042C-A,non_ess
0.03761755485893417,0.0,0.0,0.17123007764609727,0.0046801872074883,0.09903276131045242,0.6279841897233202,0.7145085803432137,YAL041W,ess
0.15987460815047022,0.36363636363636365,2.0,0.05169595422966899,0.0630407911001236,1.4175098048192405,1.042501517911354,0.13226205191594562,YAL039C,non_ess
0.034482758620689655,0.0,1.0,0.09889660809154067,0.0073235685752330235,0.17008168213526242,0.4500772002058672,0.5266311584553928,YAL038W,ess
0.003134796238244514,0.06060606060606061,0.6666666666666666,0.002860645688598284,0.010869565217391304,0.25549872122762146,0.29705882352941176,0.9239130434782608,YAL037C-A,non_ess
0.025078369905956112,0.0,0.0,0.055782590927666534,0.009205983889528192,0.26060015933433656,0.8557123350022758,0.6156501726121979,YAL034W-A,ess
0.0,0.0,0.0,0.03208009807928076,0.0,0.0,0.0,1.0,YAL033W,ess
0.07523510971786834,0.0,0.0,0.0741724560686555,0.021071115013169446,0.9826262226563948,1.425597060624617,0.25548726953467954,YAL032C,ess
0.018808777429467086,0.06060606060606061,0.3333333333333333,0.017572537801389457,0.01948051948051948,0.9025974025974024,1.6,0.4512987012987013,YAL031W-A,non_ess
